round,case,method,milliseconds
3,481,Original,2.03919410705566
5,279,Indexed,0.704050064086914
5,279,Original,1.88016891479492
4,323,Original,1.85799598693848
4,323,Indexed,0.522136688232422
1,29,Original,1.94597244262695
1,29,Indexed,0.58293342590332
5,484,Original,1.97410583496094
5,484,Indexed,0.66685676574707
2,143,Original,1.91688537597656
2,143,Indexed,0.609874725341797
5,104,Indexed,0.563859939575195
5,104,Original,1.89399719238281
5,139,Indexed,0.602006912231445
5,139,Original,1.85990333557129
4,333,Original,1.93095207214355
4,333,Indexed,3.0980110168457
3,410,Original,3.57413291931152
3,410,Indexed,0.696897506713867
2,339,Indexed,0.60582160949707
2,339,Original,2.18796730041504
3,300,Indexed,0.628948211669922
3,300,Original,2.13193893432617
5,38,Indexed,0.602006912231445
5,38,Original,2.11405754089355
3,28,Indexed,0.631809234619141
3,28,Original,2.12812423706055
2,483,Indexed,0.619173049926758
2,483,Original,1.94883346557617
4,121,Indexed,0.626087188720703
4,121,Original,1.92403793334961
2,543,Original,2.0289421081543
2,543,Indexed,0.592947006225586
3,268,Original,1.90114974975586
3,268,Indexed,0.571966171264648
2,257,Original,1.87087059020996
2,257,Indexed,0.552892684936523
2,120,Original,1.8620491027832
2,120,Indexed,0.55384635925293
3,21,Indexed,0.571012496948242
3,21,Original,1.83701515197754
1,212,Indexed,0.584840774536133
1,212,Original,4.24981117248535
1,22,Original,3.56578826904297
1,22,Indexed,0.750064849853516
5,142,Original,2.06398963928223
5,142,Indexed,0.592947006225586
2,406,Indexed,0.67901611328125
2,406,Original,2.01678276062012
2,448,Indexed,0.579833984375
2,448,Original,2.06494331359863
3,233,Indexed,0.658988952636719
3,233,Original,2.09283828735352
4,482,Original,1.98602676391602
4,482,Indexed,0.565052032470703
5,290,Indexed,0.545978546142578
5,290,Original,1.92117691040039
1,142,Original,1.89089775085449
1,142,Indexed,0.581979751586914
2,109,Indexed,0.586986541748047
2,109,Original,1.96290016174316
2,88,Original,1.87420845031738
2,88,Indexed,0.571966171264648
5,520,Original,1.93691253662109
5,520,Indexed,0.581026077270508
1,138,Indexed,0.642776489257813
1,138,Original,1.82104110717773
3,597,Indexed,0.566959381103516
3,597,Original,3.90791893005371
1,365,Indexed,0.901937484741211
1,365,Original,3.36599349975586
2,317,Original,2.12907791137695
2,317,Indexed,0.612020492553711
3,53,Original,2.04110145568848
3,53,Indexed,0.590085983276367
4,480,Indexed,0.585079193115234
4,480,Original,2.00510025024414
2,237,Indexed,0.602960586547852
2,237,Original,1.98817253112793
2,518,Original,1.96599960327148
2,518,Indexed,0.566005706787109
4,181,Original,1.90997123718262
4,181,Indexed,0.58293342590332
5,571,Indexed,0.543832778930664
5,571,Original,1.94191932678223
1,500,Indexed,0.554084777832031
1,500,Original,1.8770694732666
2,45,Indexed,0.541925430297852
2,45,Original,1.79696083068848
5,182,Original,1.81388854980469
5,182,Indexed,0.627040863037109
5,383,Original,1.83200836181641
5,383,Indexed,0.66685676574707
1,127,Indexed,0.543832778930664
1,127,Original,3.92794609069824
4,243,Indexed,0.902891159057617
4,243,Original,3.39913368225098
1,561,Indexed,0.608921051025391
1,561,Original,2.02202796936035
1,398,Indexed,0.581026077270508
1,398,Original,2.00700759887695
1,498,Indexed,0.593900680541992
1,498,Original,1.98888778686523
4,311,Original,2.02202796936035
4,311,Indexed,0.634908676147461
2,538,Indexed,0.589847564697266
2,538,Original,1.89995765686035
5,346,Original,1.83987617492676
5,346,Indexed,0.542163848876953
5,258,Original,1.90091133117676
5,258,Indexed,0.577926635742188
1,167,Original,1.8918514251709
1,167,Indexed,0.584840774536133
3,445,Indexed,0.638008117675781
3,445,Original,1.83606147766113
5,541,Original,1.85322761535645
5,541,Indexed,0.568151473999023
4,541,Original,1.85894966125488
4,541,Indexed,0.565052032470703
3,438,Indexed,0.535011291503906
3,438,Original,3.95011901855469
2,104,Original,3.75819206237793
2,104,Indexed,0.824928283691406
2,219,Indexed,0.597000122070313
2,219,Original,2.02512741088867
1,253,Indexed,0.61798095703125
1,253,Original,2.06208229064941
4,557,Original,2.00200080871582
4,557,Indexed,0.580072402954102
2,322,Original,1.98101997375488
2,322,Indexed,0.572919845581055
1,529,Indexed,0.671863555908203
1,529,Original,1.87087059020996
2,321,Original,1.87516212463379
2,321,Indexed,0.564098358154297
2,115,Original,1.9080638885498
2,115,Indexed,0.573873519897461
1,372,Original,1.93905830383301
1,372,Indexed,0.568866729736328
2,540,Indexed,0.550985336303711
2,540,Original,1.87897682189941
3,49,Original,1.89995765686035
3,49,Indexed,0.550985336303711
3,242,Indexed,0.56004524230957
3,242,Original,1.89805030822754
1,319,Original,1.88302993774414
1,319,Indexed,2.78997421264648
5,304,Indexed,0.877141952514648
5,304,Original,3.23200225830078
5,274,Original,2.00104713439941
5,274,Indexed,0.576019287109375
4,77,Indexed,0.587940216064453
4,77,Original,2.06708908081055
2,509,Original,1.94907188415527
2,509,Indexed,0.546932220458984
4,262,Original,1.97219848632813
4,262,Indexed,0.585079193115234
2,83,Indexed,0.680923461914063
2,83,Original,1.87492370605469
5,133,Indexed,0.580072402954102
5,133,Original,1.85012817382813
1,276,Indexed,0.566959381103516
1,276,Original,1.89018249511719
1,7,Indexed,0.598907470703125
1,7,Original,1.9381046295166
4,404,Original,1.85894966125488
4,404,Indexed,0.708103179931641
5,332,Original,1.82914733886719
5,332,Indexed,0.532865524291992
4,375,Indexed,0.550031661987305
4,375,Original,1.89304351806641
2,498,Indexed,0.571966171264648
2,498,Original,4.40311431884766
2,118,Original,3.47399711608887
2,118,Indexed,0.61488151550293
4,104,Original,2.00510025024414
4,104,Indexed,0.576019287109375
4,343,Original,2.01201438903809
4,343,Indexed,0.581026077270508
3,23,Indexed,0.578880310058594
3,23,Original,2.18796730041504
1,307,Indexed,0.669002532958984
1,307,Original,2.06995010375977
2,372,Indexed,0.581026077270508
2,372,Original,1.8770694732666
5,43,Indexed,0.554800033569336
5,43,Original,1.87492370605469
2,465,Indexed,0.614166259765625
2,465,Original,1.98602676391602
4,380,Original,1.96290016174316
4,380,Indexed,1.18899345397949
3,34,Original,2.32887268066406
3,34,Indexed,0.616073608398438
2,73,Original,2.00200080871582
2,73,Indexed,0.63014030456543
3,216,Indexed,0.59199333190918
3,216,Original,1.96504592895508
1,347,Original,4.71305847167969
1,347,Indexed,0.916004180908203
1,27,Original,3.30710411071777
1,27,Indexed,0.617027282714844
2,446,Original,2.0599365234375
2,446,Indexed,0.78892707824707
3,559,Indexed,0.581026077270508
3,559,Original,2.01797485351563
2,300,Original,2.03895568847656
2,300,Indexed,0.596046447753906
5,27,Original,2.05302238464355
5,27,Indexed,0.596046447753906
5,67,Original,1.99508666992188
5,67,Indexed,0.598907470703125
5,303,Original,1.8761157989502
5,303,Indexed,0.554800033569336
1,499,Indexed,0.555992126464844
1,499,Original,1.91998481750488
2,428,Indexed,0.58293342590332
2,428,Original,1.91402435302734
5,364,Original,1.91211700439453
5,364,Indexed,0.567197799682617
3,315,Original,1.88684463500977
3,315,Indexed,0.560998916625977
5,148,Indexed,0.801801681518555
5,148,Original,1.91283226013184
5,134,Indexed,0.599861145019531
5,134,Original,5.30719757080078
5,40,Original,2.5172233581543
5,40,Indexed,0.677824020385742
4,475,Indexed,0.632047653198242
4,475,Original,2.0148754119873
5,249,Indexed,0.580787658691406
5,249,Original,2.01511383056641
4,149,Indexed,0.596046447753906
4,149,Original,1.95908546447754
3,547,Original,1.97076797485352
3,547,Indexed,0.554084777832031
5,154,Original,1.85799598693848
5,154,Indexed,0.638008117675781
4,54,Original,1.92618370056152
4,54,Indexed,0.602960586547852
5,455,Original,1.89089775085449
5,455,Indexed,0.550985336303711
2,409,Original,1.91307067871094
2,409,Indexed,0.576972961425781
1,80,Original,1.90210342407227
1,80,Indexed,0.578880310058594
2,338,Original,1.91807746887207
2,338,Indexed,0.574111938476563
4,520,Indexed,0.557899475097656
4,520,Original,1.95598602294922
4,258,Indexed,2.8529167175293
4,258,Original,3.44109535217285
5,112,Original,2.11596488952637
5,112,Indexed,0.585079193115234
1,400,Indexed,0.589847564697266
1,400,Original,1.9841194152832
3,118,Indexed,0.600099563598633
3,118,Original,2.00819969177246
5,338,Indexed,0.607967376708984
5,338,Original,2.0289421081543
2,259,Indexed,0.577926635742188
2,259,Original,1.88803672790527
1,364,Indexed,0.562906265258789
1,364,Original,1.88612937927246
4,430,Original,1.94120407104492
4,430,Indexed,0.566005706787109
5,325,Original,1.91903114318848
5,325,Indexed,0.573873519897461
3,43,Original,1.8608570098877
3,43,Indexed,0.56004524230957
3,181,Indexed,0.593900680541992
3,181,Original,1.87492370605469
5,481,Indexed,0.564098358154297
5,481,Original,1.88207626342773
2,329,Original,1.91307067871094
2,329,Indexed,0.914096832275391
5,556,Indexed,0.884056091308594
5,556,Original,2.90584564208984
4,364,Original,2.13789939880371
4,364,Indexed,0.602006912231445
5,11,Original,2.02083587646484
5,11,Indexed,0.597000122070313
2,548,Indexed,0.581979751586914
2,548,Original,2.01511383056641
4,545,Indexed,0.595808029174805
4,545,Original,2.07805633544922
3,270,Original,1.91593170166016
3,270,Indexed,0.589847564697266
3,58,Original,1.90997123718262
3,58,Indexed,0.574111938476563
5,326,Original,1.92904472351074
5,326,Indexed,0.576019287109375
4,341,Indexed,0.553131103515625
4,341,Original,1.88994407653809
4,122,Original,1.87897682189941
4,122,Indexed,0.574111938476563
4,552,Indexed,0.576972961425781
4,552,Original,1.94501876831055
1,114,Indexed,0.560998916625977
1,114,Original,1.91497802734375
2,365,Original,4.78792190551758
2,365,Indexed,0.936031341552734
2,582,Original,2.59900093078613
2,582,Indexed,0.581026077270508
2,32,Indexed,0.626802444458008
2,32,Original,2.03299522399902
2,445,Indexed,0.717878341674805
2,445,Original,2.01511383056641
4,2,Indexed,0.598907470703125
4,2,Original,2.00700759887695
4,563,Indexed,0.597000122070313
4,563,Original,1.99699401855469
1,348,Indexed,0.565767288208008
1,348,Original,1.9071102142334
5,321,Original,1.86014175415039
5,321,Indexed,0.569820404052734
2,434,Original,1.88493728637695
2,434,Indexed,0.551939010620117
4,298,Original,1.99580192565918
4,298,Indexed,0.571012496948242
4,570,Indexed,0.557899475097656
4,570,Original,1.85799598693848
5,144,Indexed,0.586032867431641
5,144,Original,1.87897682189941
4,322,Indexed,0.584125518798828
4,322,Original,1.91092491149902
1,201,Original,3.55195999145508
1,201,Indexed,0.956058502197266
2,216,Indexed,0.5950927734375
2,216,Original,2.03514099121094
2,530,Indexed,0.581979751586914
2,530,Original,2.00581550598145
1,96,Indexed,0.588893890380859
1,96,Original,2.58994102478027
1,24,Original,2.04682350158691
1,24,Indexed,0.572919845581055
1,504,Original,1.89495086669922
1,504,Indexed,0.544071197509766
2,103,Indexed,0.571012496948242
2,103,Original,1.96003913879395
5,575,Indexed,0.586986541748047
5,575,Original,2.09689140319824
2,561,Indexed,0.579118728637695
2,561,Original,1.9838809967041
4,198,Indexed,0.672101974487305
4,198,Original,1.86610221862793
5,441,Original,1.89304351806641
5,441,Indexed,0.573873519897461
4,130,Original,1.86395645141602
4,130,Indexed,0.71406364440918
2,31,Original,4.59098815917969
2,31,Indexed,0.914096832275391
5,371,Original,3.04698944091797
5,371,Indexed,0.661849975585938
1,485,Original,2.04610824584961
1,485,Indexed,0.597000122070313
2,117,Indexed,0.589847564697266
2,117,Original,1.97505950927734
5,403,Indexed,0.586032867431641
5,403,Original,2.0759105682373
3,205,Original,2.0291805267334
3,205,Indexed,0.572919845581055
4,162,Indexed,0.565052032470703
4,162,Original,1.88612937927246
5,334,Indexed,0.646114349365234
5,334,Original,1.86491012573242
3,255,Indexed,0.581026077270508
3,255,Original,1.90401077270508
2,87,Original,1.90901756286621
2,87,Indexed,0.560998916625977
1,571,Indexed,0.560998916625977
1,571,Original,1.94597244262695
1,3,Indexed,0.550985336303711
1,3,Original,1.83892250061035
1,20,Indexed,0.530004501342773
1,20,Original,1.85298919677734
2,261,Original,5.32102584838867
2,261,Indexed,0.91099739074707
5,389,Indexed,0.642061233520508
5,389,Original,2.01797485351563
3,256,Original,2.18510627746582
3,256,Indexed,0.633001327514648
5,562,Indexed,0.62108039855957
5,562,Original,2.08401679992676
2,460,Original,2.0592212677002
2,460,Indexed,0.587940216064453
1,191,Original,1.95193290710449
1,191,Indexed,0.564098358154297
4,169,Original,1.87397003173828
4,169,Indexed,0.648975372314453
2,382,Original,1.96695327758789
2,382,Indexed,0.633955001831055
1,86,Indexed,0.576019287109375
1,86,Original,1.92999839782715
1,553,Original,1.85012817382813
1,553,Indexed,0.540971755981445
1,174,Original,1.83701515197754
1,174,Indexed,0.540971755981445
3,369,Original,1.88994407653809
3,369,Indexed,0.576972961425781
2,328,Original,4.40812110900879
2,328,Indexed,0.978946685791016
2,214,Indexed,0.934123992919922
2,214,Original,2.57110595703125
1,416,Original,2.02488899230957
1,416,Indexed,0.5950927734375
2,563,Indexed,0.588893890380859
2,563,Original,2.01416015625
5,135,Indexed,0.602960586547852
5,135,Original,2.03490257263184
2,12,Original,1.98817253112793
2,12,Indexed,0.555038452148438
1,430,Indexed,0.5950927734375
1,430,Original,1.90615653991699
1,587,Original,1.87301635742188
1,587,Indexed,0.56004524230957
5,54,Original,1.91903114318848
5,54,Indexed,0.600099563598633
5,286,Indexed,0.571966171264648
5,286,Original,1.87301635742188
4,340,Original,1.88589096069336
4,340,Indexed,0.550985336303711
5,302,Indexed,0.558137893676758
5,302,Original,1.95097923278809
4,106,Original,1.88589096069336
4,106,Indexed,0.570058822631836
3,383,Original,3.33690643310547
3,383,Indexed,0.993967056274414
2,280,Original,2.07114219665527
2,280,Indexed,0.602960586547852
5,157,Indexed,0.581026077270508
5,157,Original,2.05612182617188
1,282,Original,1.9829273223877
1,282,Indexed,0.581026077270508
4,378,Original,2.02012062072754
4,378,Indexed,0.609874725341797
4,192,Indexed,0.605106353759766
4,192,Original,2.04014778137207
4,175,Original,2.10404396057129
4,175,Indexed,0.58293342590332
2,310,Indexed,0.558137893676758
2,310,Original,1.87778472900391
3,570,Original,1.98006629943848
3,570,Indexed,0.586986541748047
5,409,Indexed,0.576019287109375
5,409,Original,1.91497802734375
2,356,Indexed,0.545978546142578
2,356,Original,1.90401077270508
1,246,Original,1.99198722839355
1,246,Indexed,0.581026077270508
3,177,Original,1.98912620544434
3,177,Indexed,0.590085983276367
4,551,Original,5.40494918823242
4,551,Indexed,0.964879989624023
3,40,Original,2.45499610900879
3,40,Indexed,0.694036483764648
5,7,Original,2.09999084472656
5,7,Indexed,0.60582160949707
2,489,Indexed,0.577926635742188
2,489,Original,2.01511383056641
4,523,Indexed,0.604152679443359
4,523,Original,2.0592212677002
4,392,Original,2.07400321960449
4,392,Indexed,0.586032867431641
3,32,Indexed,0.623941421508789
3,32,Original,2.01892852783203
1,233,Indexed,0.575065612792969
1,233,Original,2.19988822937012
2,432,Original,1.97100639343262
2,432,Indexed,0.571966171264648
1,222,Indexed,0.573873519897461
1,222,Original,1.90997123718262
3,10,Indexed,0.593185424804688
3,10,Original,1.91688537597656
2,173,Original,2.0301342010498
2,173,Indexed,0.569820404052734
4,328,Original,1.91879272460938
4,328,Indexed,0.571012496948242
3,501,Indexed,0.561952590942383
3,501,Original,5.55205345153809
4,382,Original,2.76088714599609
4,382,Indexed,0.630855560302734
5,46,Original,2.11715698242188
5,46,Indexed,0.609874725341797
1,495,Original,2.01606750488281
1,495,Indexed,0.566959381103516
5,521,Original,2.00200080871582
5,521,Indexed,0.586032867431641
1,547,Original,2.02202796936035
1,547,Indexed,0.581026077270508
1,125,Indexed,0.606060028076172
1,125,Original,2.00009346008301
2,358,Indexed,0.652074813842773
2,358,Original,1.88112258911133
3,327,Indexed,0.596046447753906
3,327,Original,1.9080638885498
1,5,Original,1.91378593444824
1,5,Indexed,0.56910514831543
4,171,Indexed,0.554084777832031
4,171,Original,1.88899040222168
5,549,Original,1.88207626342773
5,549,Indexed,0.571012496948242
1,518,Original,1.86705589294434
1,518,Indexed,0.571012496948242
5,189,Indexed,0.551939010620117
5,189,Original,5.16080856323242
3,54,Indexed,0.936031341552734
3,54,Original,2.47597694396973
2,484,Indexed,0.667095184326172
2,484,Original,1.99484825134277
3,78,Original,1.99794769287109
3,78,Indexed,0.583887100219727
5,186,Indexed,0.560998916625977
5,186,Original,1.9838809967041
1,421,Indexed,0.602006912231445
1,421,Original,2.19202041625977
1,527,Original,2.17795372009277
1,527,Indexed,0.674962997436523
3,343,Original,1.94096565246582
3,343,Indexed,0.583887100219727
4,250,Indexed,0.550985336303711
4,250,Original,1.89685821533203
3,195,Original,1.94096565246582
3,195,Indexed,0.593185424804688
2,370,Indexed,0.548124313354492
2,370,Original,1.80482864379883
5,100,Indexed,0.588178634643555
5,100,Original,1.89805030822754
3,211,Indexed,0.552892684936523
3,211,Original,1.85203552246094
5,512,Indexed,0.545024871826172
5,512,Original,4.93097305297852
2,407,Original,3.14617156982422
2,407,Indexed,0.615119934082031
1,171,Indexed,0.609159469604492
1,171,Original,2.09498405456543
5,102,Original,2.05087661743164
5,102,Indexed,0.591039657592773
3,549,Indexed,0.597953796386719
3,549,Original,2.01201438903809
2,492,Original,1.97505950927734
2,492,Indexed,0.674962997436523
5,314,Indexed,0.590085983276367
5,314,Original,1.97792053222656
4,398,Original,1.9071102142334
4,398,Indexed,0.565052032470703
2,273,Indexed,0.545978546142578
2,273,Original,1.9071102142334
4,589,Original,1.93405151367188
4,589,Indexed,0.559806823730469
5,510,Original,1.87897682189941
5,510,Indexed,0.545978546142578
2,526,Indexed,0.560998916625977
2,526,Original,1.84488296508789
1,243,Indexed,0.558853149414063
1,243,Original,1.84106826782227
5,301,Indexed,0.558853149414063
5,301,Original,4.86898422241211
2,203,Original,3.15308570861816
2,203,Indexed,0.607967376708984
3,170,Original,2.01702117919922
3,170,Indexed,0.574827194213867
5,246,Indexed,0.5950927734375
5,246,Original,2.00104713439941
1,302,Indexed,0.586032867431641
1,302,Original,2.04205513000488
3,144,Original,1.98602676391602
3,144,Indexed,0.629901885986328
4,462,Original,2.01082229614258
4,462,Indexed,0.591039657592773
1,341,Indexed,0.572919845581055
1,341,Original,1.86491012573242
5,291,Indexed,0.564098358154297
5,291,Original,1.88803672790527
1,323,Original,1.82008743286133
1,323,Indexed,0.527858734130859
4,65,Indexed,0.555038452148438
4,65,Original,1.89018249511719
4,519,Indexed,0.561952590942383
4,519,Original,1.86800956726074
3,471,Indexed,0.549793243408203
3,471,Original,2.24113464355469
2,441,Original,4.70304489135742
2,441,Indexed,0.976085662841797
5,260,Indexed,0.973939895629883
5,260,Original,2.75707244873047
4,474,Original,2.14290618896484
4,474,Indexed,0.599861145019531
1,522,Original,2.12001800537109
1,522,Indexed,0.603199005126953
3,29,Original,2.03800201416016
3,29,Indexed,0.596046447753906
1,56,Indexed,0.573158264160156
1,56,Original,2.04300880432129
4,109,Indexed,0.611066818237305
4,109,Original,2.02202796936035
4,202,Original,1.89113616943359
4,202,Indexed,0.574111938476563
3,82,Indexed,0.664949417114258
3,82,Original,1.91998481750488
2,418,Original,1.9068717956543
2,418,Indexed,0.548839569091797
5,538,Indexed,0.581026077270508
5,538,Original,1.86514854431152
5,577,Original,1.83987617492676
5,577,Indexed,0.552177429199219
5,23,Original,1.89805030822754
5,23,Indexed,0.566959381103516
1,211,Indexed,0.581979751586914
1,211,Original,5.24401664733887
1,43,Original,2.97188758850098
1,43,Indexed,0.607967376708984
1,378,Original,2.07304954528809
1,378,Indexed,0.602960586547852
4,376,Indexed,0.583171844482422
4,376,Original,1.9989013671875
4,355,Original,2.01106071472168
4,355,Indexed,0.574111938476563
5,360,Indexed,0.584125518798828
5,360,Original,2.01797485351563
4,137,Original,2.07185745239258
4,137,Indexed,0.622034072875977
3,99,Original,1.88517570495605
3,99,Indexed,0.594854354858398
5,79,Indexed,0.560998916625977
5,79,Original,1.89495086669922
2,494,Indexed,0.651836395263672
2,494,Original,1.86395645141602
4,472,Indexed,0.558137893676758
4,472,Original,1.88684463500977
1,28,Indexed,0.546932220458984
1,28,Original,1.90401077270508
1,135,Original,1.95002555847168
1,135,Indexed,0.573873519897461
1,218,Original,4.8980712890625
1,218,Indexed,0.928163528442383
3,403,Indexed,0.926971435546875
3,403,Original,2.20608711242676
4,300,Original,2.02202796936035
4,300,Indexed,0.581026077270508
1,383,Indexed,0.66685676574707
1,383,Original,2.04801559448242
2,386,Original,2.03394889831543
2,386,Indexed,0.585794448852539
5,589,Indexed,0.561952590942383
5,589,Original,2.01106071472168
3,306,Indexed,0.586032867431641
3,306,Original,1.95097923278809
2,33,Original,1.9221305847168
2,33,Indexed,0.608921051025391
3,350,Indexed,0.58293342590332
3,350,Original,1.86514854431152
5,96,Original,1.94191932678223
5,96,Indexed,0.565052032470703
5,482,Original,2.05302238464355
5,482,Indexed,0.571012496948242
4,21,Original,1.85489654541016
4,21,Indexed,0.559091567993164
1,236,Original,1.90496444702148
1,236,Indexed,0.62108039855957
5,595,Indexed,2.55084037780762
5,595,Original,3.59511375427246
3,117,Original,2.33983993530273
3,117,Indexed,0.600099563598633
3,72,Indexed,0.550985336303711
3,72,Original,1.97100639343262
1,44,Indexed,0.583171844482422
1,44,Original,1.99007987976074
4,528,Original,2.00700759887695
4,528,Indexed,0.586032867431641
2,393,Original,1.99294090270996
2,393,Indexed,0.581026077270508
3,288,Indexed,0.577926635742188
3,288,Original,2.00891494750977
4,397,Indexed,0.56004524230957
4,397,Original,1.87492370605469
4,428,Indexed,0.56004524230957
4,428,Original,1.91593170166016
3,518,Indexed,0.555992126464844
3,518,Original,1.85418128967285
4,358,Original,1.85418128967285
4,358,Indexed,0.647068023681641
1,551,Original,1.88899040222168
1,551,Indexed,0.55694580078125
2,135,Original,2.17413902282715
2,135,Indexed,0.671148300170898
2,272,Original,3.56101989746094
2,272,Indexed,0.882863998413086
3,361,Original,2.08711624145508
3,361,Indexed,0.599145889282227
2,195,Indexed,0.618934631347656
2,195,Original,2.03895568847656
5,352,Original,2.17795372009277
5,352,Indexed,0.584840774536133
2,415,Indexed,0.708103179931641
2,415,Original,2.05612182617188
3,80,Indexed,0.601053237915039
3,80,Original,2.02798843383789
1,469,Indexed,0.601053237915039
1,469,Original,1.91378593444824
3,359,Indexed,0.55694580078125
3,359,Original,1.9690990447998
2,254,Indexed,0.586986541748047
2,254,Original,2.29501724243164
1,300,Original,1.99604034423828
1,300,Indexed,0.583171844482422
3,59,Original,1.87397003173828
3,59,Indexed,0.548124313354492
2,61,Indexed,0.554084777832031
2,61,Original,1.86705589294434
3,473,Indexed,0.55384635925293
3,473,Original,4.5161247253418
1,510,Indexed,0.940084457397461
1,510,Original,3.12900543212891
4,296,Indexed,0.58293342590332
4,296,Original,2.01916694641113
1,296,Original,1.9841194152832
1,296,Indexed,0.569820404052734
3,313,Original,1.98101997375488
3,313,Indexed,0.566959381103516
2,163,Original,2.02488899230957
2,163,Indexed,0.632047653198242
2,158,Original,2.0449161529541
2,158,Indexed,0.568151473999023
5,32,Indexed,0.607013702392578
5,32,Original,1.9381046295166
2,289,Indexed,0.584125518798828
2,289,Original,1.9080638885498
1,333,Original,1.92093849182129
1,333,Indexed,0.554800033569336
5,56,Indexed,0.554084777832031
5,56,Original,1.86800956726074
4,13,Original,1.84988975524902
4,13,Indexed,0.550031661987305
3,146,Indexed,0.554084777832031
3,146,Original,1.85894966125488
4,567,Original,4.55403327941895
4,567,Indexed,0.919103622436523
2,496,Original,2.93302536010742
2,496,Indexed,0.584840774536133
2,209,Original,2.02703475952148
2,209,Indexed,0.617027282714844
2,150,Original,2.09403038024902
2,150,Indexed,0.586986541748047
3,62,Original,2.01916694641113
3,62,Indexed,0.624895095825195
3,566,Indexed,0.702142715454102
3,566,Original,2.00510025024414
4,92,Indexed,0.610113143920898
4,92,Original,1.953125
5,412,Indexed,0.567913055419922
5,412,Original,1.88088417053223
1,187,Indexed,0.550031661987305
1,187,Original,1.90401077270508
5,479,Indexed,0.575065612792969
5,479,Original,1.85084342956543
5,298,Original,1.92403793334961
5,298,Indexed,0.673055648803711
2,232,Original,2.23708152770996
2,232,Indexed,0.561952590942383
1,375,Indexed,0.544071197509766
1,375,Original,1.89495086669922
4,556,Indexed,2.77590751647949
4,556,Original,3.54814529418945
2,14,Original,2.28309631347656
2,14,Indexed,0.603914260864258
3,128,Original,2.03490257263184
3,128,Indexed,0.579833984375
4,132,Original,2.0139217376709
4,132,Indexed,0.625133514404297
2,525,Indexed,0.586032867431641
2,525,Original,2.02298164367676
5,586,Indexed,0.592947006225586
5,586,Original,1.98507308959961
5,4,Original,1.98197364807129
5,4,Indexed,0.59199333190918
5,306,Indexed,0.567913055419922
5,306,Original,1.88899040222168
5,114,Original,1.94787979125977
5,114,Indexed,0.584840774536133
4,504,Original,1.8770694732666
4,504,Indexed,0.554084777832031
4,210,Indexed,0.56910514831543
4,210,Original,1.91307067871094
3,46,Indexed,0.564098358154297
3,46,Original,1.88207626342773
3,229,Original,1.90186500549316
3,229,Indexed,2.98690795898438
1,76,Indexed,0.944137573242188
1,76,Original,3.0519962310791
1,434,Indexed,0.594139099121094
1,434,Original,2.1510124206543
1,69,Indexed,0.613927841186523
1,69,Original,2.0599365234375
3,542,Original,2.07400321960449
3,542,Indexed,0.735998153686523
4,60,Original,2.06303596496582
4,60,Indexed,0.628948211669922
3,352,Original,2.12788581848145
3,352,Indexed,0.587940216064453
5,519,Indexed,0.555992126464844
5,519,Original,1.95097923278809
1,180,Original,1.91783905029297
1,180,Indexed,0.570058822631836
5,473,Indexed,0.56004524230957
5,473,Original,1.92904472351074
3,161,Indexed,0.589847564697266
3,161,Original,1.90186500549316
3,584,Original,1.92999839782715
3,584,Indexed,0.571966171264648
2,360,Original,1.94907188415527
2,360,Indexed,0.571012496948242
2,9,Original,5.15985488891602
2,9,Indexed,0.957012176513672
3,47,Original,2.83002853393555
3,47,Indexed,0.615119934082031
5,495,Indexed,0.623941421508789
5,495,Original,2.08711624145508
2,333,Indexed,0.609874725341797
2,333,Original,2.03704833984375
5,513,Original,2.8078556060791
5,513,Indexed,0.986099243164062
2,57,Original,2.13813781738281
2,57,Indexed,0.640153884887695
1,401,Indexed,0.821828842163086
1,401,Original,1.99007987976074
5,537,Indexed,0.802040100097656
5,537,Original,1.96599960327148
5,359,Original,2.0909309387207
5,359,Indexed,0.607013702392578
1,429,Original,1.95598602294922
1,429,Indexed,0.654935836791992
1,399,Indexed,0.622987747192383
1,399,Original,1.95002555847168
5,322,Indexed,0.609159469604492
5,322,Original,1.8928050994873
5,368,Indexed,0.623941421508789
5,368,Original,1.92403793334961
5,35,Original,3.59010696411133
5,35,Indexed,0.862836837768555
5,570,Indexed,0.610113143920898
5,570,Original,2.01916694641113
1,109,Indexed,0.61798095703125
1,109,Original,2.02178955078125
1,357,Indexed,0.588178634643555
1,357,Original,1.9831657409668
2,185,Original,1.97505950927734
2,185,Indexed,0.576019287109375
5,295,Original,2.1510124206543
5,295,Indexed,0.638961791992188
3,260,Indexed,0.665187835693359
3,260,Original,2.0749568939209
5,263,Original,2.02298164367676
5,263,Indexed,0.597000122070313
4,334,Original,1.90615653991699
4,334,Indexed,0.653982162475586
4,124,Original,1.91402435302734
4,124,Indexed,0.58293342590332
5,597,Indexed,0.576019287109375
5,597,Original,2.00200080871582
4,142,Indexed,0.587940216064453
4,142,Original,1.99007987976074
4,386,Indexed,0.585794448852539
4,386,Original,5.24401664733887
3,221,Original,2.88820266723633
3,221,Indexed,0.607013702392578
4,58,Original,2.06398963928223
4,58,Indexed,0.619888305664063
1,543,Original,2.08306312561035
1,543,Indexed,0.597000122070313
1,546,Original,2.03990936279297
1,546,Indexed,0.603914260864258
5,391,Original,1.97887420654297
5,391,Indexed,0.552892684936523
4,498,Original,1.95908546447754
