round,case,name,milliseconds
2,542,Gentle,0.648021697998047
1,54,Gentle,0.559091567993164
1,54,Strong,0.548124313354492
1,54,Current,0.567197799682617
1,54,Strict,0.576019287109375
1,245,Current,0.557899475097656
1,245,Strong,0.538110733032227
1,245,Gentle,0.522851943969727
1,245,Strict,0.514030456542969
2,323,Strong,0.519990921020508
2,323,Strict,0.507116317749023
2,323,Current,0.524044036865234
2,323,Gentle,0.502109527587891
2,231,Strong,0.535011291503906
2,231,Strict,0.524997711181641
2,231,Gentle,0.53715705871582
2,231,Current,0.56910514831543
3,463,Strong,0.535011291503906
3,463,Current,0.55694580078125
3,463,Gentle,0.531911849975586
3,463,Strict,0.538110733032227
3,53,Gentle,0.559091567993164
3,53,Strict,0.545024871826172
3,53,Current,0.540971755981445
3,53,Strong,0.549077987670898
2,308,Strong,0.543117523193359
2,308,Current,0.538825988769531
2,308,Strict,0.545978546142578
2,308,Gentle,0.536203384399414
2,379,Strict,0.541210174560547
2,379,Strong,0.520944595336914
2,379,Gentle,0.525951385498047
2,379,Current,0.532865524291992
2,212,Strict,0.532150268554688
2,212,Current,0.547885894775391
2,212,Strong,0.506162643432617
2,212,Gentle,0.509023666381836
2,354,Current,0.598907470703125
2,354,Gentle,0.535964965820313
2,354,Strict,0.520944595336914
2,354,Strong,0.520944595336914
1,486,Current,0.548124313354492
1,486,Strict,0.53095817565918
1,486,Strong,3.22699546813965
1,486,Gentle,0.853061676025391
1,4,Current,0.759124755859375
1,4,Strong,0.590085983276367
1,4,Gentle,0.586986541748047
1,4,Strict,0.751972198486328
2,551,Strong,0.584840774536133
2,551,Strict,0.571012496948242
2,551,Gentle,0.573158264160156
2,551,Current,0.568151473999023
3,573,Strict,0.578880310058594
3,573,Current,0.606060028076172
3,573,Strong,0.566005706787109
3,573,Gentle,0.59199333190918
3,61,Strong,0.580072402954102
3,61,Gentle,0.576972961425781
3,61,Current,0.571012496948242
3,61,Strict,0.550985336303711
3,88,Strict,0.586986541748047
3,88,Strong,0.590085983276367
3,88,Current,0.632047653198242
3,88,Gentle,0.558137893676758
2,468,Gentle,0.545024871826172
2,468,Strong,0.527143478393555
2,468,Strict,0.528097152709961
2,468,Current,0.543117523193359
1,175,Strict,0.542163848876953
1,175,Gentle,0.532865524291992
1,175,Strong,0.570774078369141
1,175,Current,0.511884689331055
1,336,Current,0.555038452148438
1,336,Gentle,0.512123107910156
1,336,Strict,0.523090362548828
1,336,Strong,0.509023666381836
1,181,Strong,0.545978546142578
1,181,Gentle,0.524044036865234
1,181,Strict,0.528097152709961
1,181,Current,0.542879104614258
3,273,Gentle,0.493049621582031
3,273,Strong,0.530004501342773
3,273,Current,0.504016876220703
3,273,Strict,0.494003295898438
2,316,Gentle,0.529050827026367
2,316,Strong,0.551939010620117
2,316,Current,0.539064407348633
2,316,Strict,0.566959381103516
1,320,Strict,0.564813613891602
1,320,Current,0.565052032470703
1,320,Gentle,0.540018081665039
1,320,Strong,0.529050827026367
3,144,Strong,0.547885894775391
3,144,Current,0.522851943969727
3,144,Strict,0.527858734130859
3,144,Gentle,0.529050827026367
1,225,Current,0.540018081665039
1,225,Gentle,0.531911849975586
1,225,Strict,0.524997711181641
1,225,Strong,0.507831573486328
1,14,Current,0.555038452148438
1,14,Strong,0.554084777832031
1,14,Gentle,0.526905059814453
1,14,Strict,0.576019287109375
1,278,Strong,0.549077987670898
1,278,Gentle,0.53715705871582
1,278,Current,0.52189826965332
1,278,Strict,0.56910514831543
2,533,Gentle,0.515937805175781
2,533,Current,0.512123107910156
2,533,Strict,0.520944595336914
2,533,Strong,0.513076782226563
1,441,Gentle,0.512838363647461
1,441,Strict,0.526905059814453
1,441,Current,0.528097152709961
1,441,Strong,0.498056411743164
2,461,Strong,0.619888305664063
2,461,Strict,0.653982162475586
2,461,Current,0.60582160949707
2,461,Gentle,0.632047653198242
2,415,Gentle,0.625848770141602
2,415,Current,0.602960586547852
2,415,Strict,0.618934631347656
2,415,Strong,0.612020492553711
2,203,Current,0.555992126464844
2,203,Strong,0.536918640136719
2,203,Strict,0.518083572387695
2,203,Gentle,0.549077987670898
1,416,Current,0.549077987670898
1,416,Strong,0.559091567993164
1,416,Gentle,0.533103942871094
1,416,Strict,0.55384635925293
2,240,Gentle,1.00398063659668
2,240,Strong,0.566005706787109
2,240,Current,0.558853149414063
2,240,Strict,3.36599349975586
1,558,Gentle,0.844001770019531
1,558,Strict,0.755071640014648
1,558,Strong,0.576019287109375
1,558,Current,0.571012496948242
3,290,Current,0.591039657592773
3,290,Strict,0.603914260864258
3,290,Strong,0.589847564697266
3,290,Gentle,0.586986541748047
2,122,Gentle,0.592947006225586
2,122,Current,0.578880310058594
2,122,Strict,0.568866729736328
2,122,Strong,0.573873519897461
3,338,Strong,0.590801239013672
3,338,Strict,0.581026077270508
3,338,Gentle,0.586986541748047
3,338,Current,0.611066818237305
1,338,Current,0.622987747192383
1,338,Strong,0.570058822631836
1,338,Strict,0.604152679443359
1,338,Gentle,0.602960586547852
1,492,Strict,0.684022903442383
1,492,Current,0.663042068481445
1,492,Strong,0.652074813842773
1,492,Gentle,0.627994537353516
1,554,Gentle,0.555038452148438
1,554,Strong,0.543117523193359
1,554,Current,0.536918640136719
1,554,Strict,0.519037246704102
1,164,Strong,0.541925430297852
1,164,Gentle,0.522136688232422
1,164,Current,0.53095817565918
1,164,Strict,0.552177429199219
3,484,Strong,0.640153884887695
3,484,Gentle,0.68211555480957
3,484,Strict,0.634908676147461
3,484,Current,0.633001327514648
3,514,Current,0.664949417114258
3,514,Strong,0.67901611328125
3,514,Strict,0.654935836791992
3,514,Gentle,0.643014907836914
2,355,Strict,0.543117523193359
2,355,Gentle,0.516891479492188
2,355,Strong,0.542879104614258
2,355,Current,0.530004501342773
2,361,Current,0.545978546142578
2,361,Gentle,0.551939010620117
2,361,Strict,0.514984130859375
2,361,Strong,0.545978546142578
3,270,Strict,0.597000122070313
3,270,Current,0.549077987670898
3,270,Strong,0.5340576171875
3,270,Gentle,0.559806823730469
1,472,Current,0.553131103515625
1,472,Gentle,0.53095817565918
1,472,Strict,0.545024871826172
1,472,Strong,0.533819198608398
2,220,Current,0.548124313354492
2,220,Strict,0.540018081665039
2,220,Strong,0.544071197509766
2,220,Gentle,0.545978546142578
1,435,Gentle,0.542879104614258
1,435,Current,0.589132308959961
1,435,Strict,0.581979751586914
1,435,Strong,0.588893890380859
1,287,Strict,0.540018081665039
1,287,Strong,0.530004501342773
1,287,Current,0.545978546142578
1,287,Gentle,0.528097152709961
3,9,Gentle,0.532865524291992
3,9,Strict,0.535964965820313
3,9,Strong,0.525951385498047
3,9,Current,0.527858734130859
2,571,Strict,0.561952590942383
2,571,Strong,0.524044036865234
2,571,Current,0.536918640136719
2,571,Gentle,0.536918640136719
2,375,Strict,0.545978546142578
2,375,Current,0.538110733032227
2,375,Strong,0.540018081665039
2,375,Gentle,0.530004501342773
1,46,Current,0.563859939575195
1,46,Strict,0.53715705871582
1,46,Strong,0.56004524230957
1,46,Gentle,0.554084777832031
3,476,Strict,0.731945037841797
3,476,Strong,0.702142715454102
3,476,Gentle,0.707149505615234
3,476,Current,0.816106796264648
3,71,Current,0.604152679443359
3,71,Strong,0.613212585449219
3,71,Gentle,0.5950927734375
3,71,Strict,0.575065612792969
1,433,Strict,0.900030136108398
1,433,Gentle,0.860214233398438
1,433,Current,0.732183456420898
1,433,Strong,0.55694580078125
3,562,Current,0.591039657592773
3,562,Strict,0.581026077270508
3,562,Gentle,0.548839569091797
3,562,Strong,0.573873519897461
1,508,Strong,0.576019287109375
1,508,Gentle,0.630855560302734
1,508,Strict,0.554084777832031
1,508,Current,0.727176666259766
3,199,Gentle,0.640153884887695
3,199,Strict,0.588893890380859
3,199,Strong,0.612974166870117
3,199,Current,0.598907470703125
2,215,Strong,0.580072402954102
2,215,Gentle,0.571966171264648
2,215,Current,0.592947006225586
2,215,Strict,0.587940216064453
2,84,Current,0.586986541748047
2,84,Strict,0.575065612792969
2,84,Strong,0.541925430297852
2,84,Gentle,0.539779663085938
2,529,Current,0.640869140625
2,529,Strong,0.627040863037109
2,529,Gentle,0.648975372314453
2,529,Strict,0.63014030456543
1,358,Strict,0.627994537353516
1,358,Gentle,0.640153884887695
1,358,Current,0.64396858215332
1,358,Strong,0.622034072875977
2,547,Gentle,0.550985336303711
2,547,Strong,0.546932220458984
2,547,Current,0.530004501342773
2,547,Strict,0.527143478393555
2,303,Current,0.564098358154297
2,303,Strong,0.548124313354492
2,303,Strict,0.563859939575195
2,303,Gentle,0.518083572387695
1,84,Strong,0.533103942871094
1,84,Gentle,0.53715705871582
1,84,Current,0.540018081665039
1,84,Strict,0.523090362548828
2,245,Current,0.56004524230957
2,245,Strong,0.543117523193359
2,245,Gentle,0.526189804077148
2,245,Strict,0.532865524291992
1,204,Current,0.550031661987305
1,204,Strict,0.531911849975586
1,204,Gentle,0.549077987670898
1,204,Strong,0.56004524230957
3,356,Strict,0.539064407348633
3,356,Gentle,0.579118728637695
3,356,Current,0.522851943969727
3,356,Strong,0.516891479492188
3,543,Strong,0.539064407348633
3,543,Gentle,0.547885894775391
3,543,Strict,0.511884689331055
3,543,Current,0.53095817565918
1,588,Current,0.555992126464844
1,588,Gentle,0.517129898071289
1,588,Strict,0.509023666381836
1,588,Strong,0.535964965820313
1,211,Strict,0.560998916625977
1,211,Current,0.539064407348633
1,211,Strong,0.52189826965332
1,211,Gentle,0.538825988769531
2,470,Gentle,0.550985336303711
2,470,Strong,0.641822814941406
2,470,Current,0.561952590942383
2,470,Strict,0.804901123046875
2,389,Gentle,0.555992126464844
2,389,Current,0.554084777832031
2,389,Strong,0.538110733032227
2,389,Strict,0.507116317749023
1,389,Strong,0.522851943969727
1,389,Gentle,0.535011291503906
1,389,Strict,0.510215759277344
1,389,Current,0.513076782226563
1,444,Gentle,0.543832778930664
1,444,Strict,0.530004501342773
1,444,Current,0.544071197509766
1,444,Strong,0.531196594238281
3,348,Gentle,0.574111938476563
3,348,Current,0.546932220458984
3,348,Strict,0.554084777832031
3,348,Strong,0.524997711181641
3,102,Gentle,0.531911849975586
3,102,Strong,0.552892684936523
3,102,Strict,0.551939010620117
3,102,Current,0.524997711181641
3,135,Current,3.22198867797852
3,135,Gentle,0.900030136108398
3,135,Strong,0.865936279296875
3,135,Strict,0.703096389770508
2,445,Strong,0.684976577758789
2,445,Current,0.671148300170898
2,445,Strict,0.679969787597656
2,445,Gentle,0.65302848815918
2,168,Strict,0.567913055419922
2,168,Gentle,0.568866729736328
2,168,Current,0.578880310058594
2,168,Strong,0.567913055419922
2,540,Strict,0.59199333190918
2,540,Strong,0.567197799682617
2,540,Gentle,0.593900680541992
2,540,Current,0.612020492553711
1,224,Current,0.637054443359375
1,224,Gentle,0.571966171264648
1,224,Strong,0.578165054321289
1,224,Strict,0.555038452148438
2,476,Gentle,0.674009323120117
2,476,Strict,0.667095184326172
2,476,Current,0.665903091430664
2,476,Strong,0.640153884887695
3,157,Gentle,0.546932220458984
3,157,Current,0.540018081665039
3,157,Strict,0.519037246704102
3,157,Strong,0.519990921020508
2,38,Strict,0.605106353759766
2,38,Gentle,0.560998916625977
2,38,Current,0.571012496948242
2,38,Strong,0.509023666381836
3,226,Strict,0.548839569091797
3,226,Gentle,0.531911849975586
3,226,Current,0.530004501342773
3,226,Strong,0.539064407348633
2,436,Current,0.555038452148438
2,436,Strict,0.535011291503906
2,436,Gentle,0.530004501342773
2,436,Strong,0.528097152709961
2,193,Strict,0.5340576171875
2,193,Strong,0.510215759277344
2,193,Gentle,0.505924224853516
2,193,Current,0.488996505737305
1,332,Current,0.509977340698242
1,332,Strict,0.557899475097656
1,332,Strong,0.506162643432617
1,332,Gentle,0.500202178955078
1,380,Gentle,0.540971755981445
1,380,Strict,0.519037246704102
1,380,Current,0.518798828125
1,380,Strong,0.543832778930664
3,230,Current,0.569820404052734
3,230,Gentle,0.539779663085938
3,230,Strict,0.524997711181641
3,230,Strong,0.523090362548828
1,366,Strict,0.514030456542969
1,366,Gentle,0.524997711181641
1,366,Strong,0.506877899169922
1,366,Current,0.506877899169922
3,82,Current,0.694036483764648
3,82,Strong,0.663042068481445
3,82,Strict,0.612020492553711
3,82,Gentle,0.633001327514648
3,412,Current,0.552177429199219
3,412,Strong,0.534772872924805
3,412,Gentle,0.536918640136719
3,412,Strict,0.520944595336914
3,424,Gentle,0.53715705871582
3,424,Strong,0.550031661987305
3,424,Current,0.548839569091797
3,424,Strict,0.519037246704102
2,9,Strong,0.532865524291992
2,9,Current,0.525951385498047
2,9,Strict,0.519990921020508
2,9,Gentle,1.24502182006836
2,383,Gentle,0.984907150268555
2,383,Strong,0.832080841064453
2,383,Strict,0.803947448730469
2,383,Current,0.80108642578125
1,572,Strict,0.771999359130859
1,572,Gentle,0.789165496826172
1,572,Strong,0.793933868408203
1,572,Current,0.786066055297852
1,221,Current,0.604867935180664
1,221,Strict,0.607967376708984
1,221,Strong,0.581026077270508
1,221,Gentle,0.642061233520508
1,369,Strict,0.607013702392578
1,369,Current,0.627994537353516
1,369,Strong,0.562906265258789
1,369,Gentle,0.561952590942383
1,110,Strong,0.636100769042969
1,110,Current,3.1440258026123
1,110,Gentle,0.904083251953125
1,110,Strict,0.833988189697266
2,463,Gentle,0.739097595214844
2,463,Strict,0.594854354858398
2,463,Current,0.576972961425781
2,463,Strong,0.575065612792969
1,402,Strong,0.578165054321289
1,402,Strict,0.566005706787109
1,402,Gentle,0.546932220458984
1,402,Current,0.571012496948242
1,328,Gentle,0.592947006225586
1,328,Strict,0.596046447753906
1,328,Current,0.634908676147461
1,328,Strong,0.573873519897461
3,244,Strict,0.589847564697266
3,244,Current,0.584125518798828
3,244,Gentle,0.597953796386719
3,244,Strong,0.593900680541992
3,40,Gentle,0.694036483764648
3,40,Current,0.699996948242188
3,40,Strict,0.68211555480957
3,40,Strong,0.666141510009766
3,414,Gentle,0.559091567993164
3,414,Strict,0.543117523193359
3,414,Strong,0.524044036865234
3,414,Current,0.537872314453125
2,483,Strong,0.550985336303711
2,483,Current,0.559091567993164
2,483,Gentle,0.555992126464844
2,483,Strict,0.548839569091797
2,299,Gentle,0.558137893676758
2,299,Current,0.542163848876953
2,299,Strict,0.510931015014648
2,299,Strong,0.520944595336914
3,116,Strict,0.655889511108398
3,116,Strong,0.63014030456543
3,116,Gentle,0.648975372314453
3,116,Current,0.694036483764648
3,308,Strong,0.555992126464844
3,308,Strict,0.524997711181641
3,308,Gentle,1.06477737426758
3,308,Current,0.593185424804688
2,520,Gentle,0.704050064086914
2,520,Current,0.566959381103516
2,520,Strict,0.580072402954102
2,520,Strong,0.544071197509766
2,358,Strict,0.639915466308594
2,358,Gentle,0.653982162475586
2,358,Strong,0.615119934082031
2,358,Current,0.636100769042969
3,489,Strict,0.545978546142578
3,489,Strong,0.530004501342773
3,489,Current,0.544071197509766
3,489,Gentle,0.634193420410156
3,74,Strict,0.558137893676758
3,74,Gentle,0.526189804077148
3,74,Current,0.542163848876953
3,74,Strong,0.55694580078125
1,163,Current,0.593900680541992
1,163,Gentle,0.648021697998047
1,163,Strict,0.584125518798828
1,163,Strong,0.608205795288086
3,368,Current,0.550985336303711
3,368,Strict,0.530004501342773
3,368,Gentle,0.5340576171875
3,368,Strong,0.529050827026367
1,511,Strict,0.545978546142578
1,511,Strong,0.526189804077148
1,511,Gentle,0.535011291503906
1,511,Current,0.509977340698242
1,587,Gentle,0.52189826965332
1,587,Strong,0.5340576171875
1,587,Current,0.522136688232422
1,587,Strict,0.523090362548828
1,96,Strict,0.576972961425781
1,96,Current,0.550985336303711
1,96,Strong,0.540018081665039
1,96,Gentle,0.536918640136719
2,18,Current,0.555038452148438
2,18,Gentle,0.533819198608398
2,18,Strict,0.535964965820313
2,18,Strong,0.543832778930664
2,222,Strong,0.543117523193359
2,222,Current,0.525951385498047
2,222,Strict,0.525951385498047
2,222,Gentle,0.825881958007813
3,92,Gentle,0.578880310058594
3,92,Strong,0.564813613891602
3,92,Current,0.660181045532227
3,92,Strict,0.538110733032227
2,513,Current,0.658988952636719
2,513,Gentle,0.650167465209961
2,513,Strict,3.47900390625
2,513,Strong,0.927925109863281
1,60,Strict,0.795841217041016
1,60,Gentle,0.590085983276367
1,60,Strong,0.594139099121094
1,60,Current,1.11913681030273
1,368,Strict,0.59819221496582
1,368,Current,0.59199333190918
1,368,Strong,0.572919845581055
1,368,Gentle,0.545978546142578
1,374,Gentle,0.604867935180664
1,374,Strong,0.586986541748047
1,374,Current,0.574827194213867
1,374,Strict,0.576019287109375
1,13,Strong,0.555038452148438
1,13,Gentle,0.565052032470703
1,13,Strict,0.575065612792969
1,13,Current,0.576972961425781
2,250,Current,0.575065612792969
2,250,Strict,0.597953796386719
2,250,Gentle,0.558853149414063
2,250,Strong,0.560998916625977
1,249,Gentle,0.555038452148438
1,249,Strong,0.527858734130859
1,249,Strict,0.52189826965332
1,249,Current,0.542879104614258
2,158,Gentle,0.545978546142578
2,158,Strong,0.524997711181641
2,158,Strict,0.516891479492188
2,158,Current,0.541925430297852
3,93,Current,0.552892684936523
3,93,Strict,0.559091567993164
3,93,Strong,0.539064407348633
3,93,Gentle,0.535964965820313
2,440,Strong,0.566005706787109
2,440,Strict,0.514984130859375
2,440,Current,0.516891479492188
2,440,Gentle,0.494956970214844
1,43,Strong,0.541925430297852
1,43,Current,0.530004501342773
1,43,Strict,0.540018081665039
1,43,Gentle,0.530004501342773
1,301,Current,0.526905059814453
1,301,Gentle,0.533103942871094
1,301,Strong,0.536918640136719
1,301,Strict,0.535964965820313
2,302,Strong,0.550031661987305
2,302,Gentle,0.555992126464844
2,302,Strict,0.549077987670898
2,302,Current,0.542163848876953
3,399,Strict,0.609874725341797
3,399,Strong,0.566005706787109
3,399,Current,0.574111938476563
3,399,Gentle,0.549077987670898
1,241,Strict,0.653982162475586
1,241,Current,0.558137893676758
1,241,Strong,0.601053237915039
1,241,Gentle,0.571966171264648
3,42,Strong,0.671148300170898
3,42,Strict,0.708818435668945
3,42,Gentle,0.715970993041992
3,42,Current,0.691890716552734
3,29,Gentle,0.695943832397461
3,29,Strong,0.730037689208984
3,29,Current,0.636100769042969
3,29,Strict,0.576972961425781
3,322,Strict,0.545024871826172
3,322,Current,0.535964965820313
3,322,Gentle,0.521183013916016
3,322,Strong,0.524997711181641
2,11,Gentle,0.543117523193359
2,11,Strict,0.540018081665039
2,11,Current,0.545978546142578
2,11,Strong,0.512838363647461
3,306,Current,0.554084777832031
3,306,Strict,0.527858734130859
3,306,Gentle,0.53715705871582
3,306,Strong,0.535964965820313
1,381,Current,0.616073608398438
1,381,Strong,0.53715705871582
1,381,Gentle,0.528097152709961
1,381,Strict,0.544071197509766
1,536,Strong,0.560998916625977
1,536,Gentle,0.5340576171875
1,536,Current,0.567913055419922
1,536,Strict,0.512123107910156
3,520,Strict,0.546932220458984
3,520,Gentle,0.529050827026367
3,520,Current,0.536918640136719
3,520,Strong,0.571966171264648
1,515,Current,0.576019287109375
1,515,Gentle,0.544071197509766
1,515,Strong,0.525951385498047
1,515,Strict,0.928163528442383
3,373,Strong,0.825881958007813
3,373,Current,0.701904296875
3,373,Strict,0.596046447753906
3,373,Gentle,0.583171844482422
1,567,Gentle,0.574827194213867
1,567,Current,0.725984573364258
1,567,Strict,0.587940216064453
1,567,Strong,0.585079193115234
1,171,Current,0.759124755859375
1,171,Strong,0.613927841186523
1,171,Gentle,0.597953796386719
1,171,Strict,0.586032867431641
2,570,Strict,0.584125518798828
2,570,Strong,0.576019287109375
2,570,Gentle,0.566005706787109
2,570,Current,0.56004524230957
1,520,Gentle,0.563859939575195
1,520,Strict,0.567913055419922
1,520,Strong,0.607967376708984
1,520,Current,0.593185424804688
3,283,Gentle,0.584125518798828
3,283,Strict,0.566005706787109
3,283,Strong,0.684022903442383
3,283,Current,0.533819198608398
1,111,Strong,0.548839569091797
1,111,Current,0.538110733032227
1,111,Strict,0.52189826965332
1,111,Gentle,0.574827194213867
2,10,Strong,0.559091567993164
2,10,Gentle,0.541210174560547
2,10,Strict,0.549077987670898
2,10,Current,0.543117523193359
3,223,Strong,0.531911849975586
3,223,Current,0.608921051025391
3,223,Gentle,0.544071197509766
3,223,Strict,0.542163848876953
2,432,Current,0.765085220336914
2,432,Strict,0.66685676574707
2,432,Gentle,0.695943832397461
2,432,Strong,0.577926635742188
3,123,Current,0.602960586547852
3,123,Strong,0.548124313354492
3,123,Gentle,0.557899475097656
3,123,Strict,0.562906265258789
2,143,Strong,0.540018081665039
2,143,Gentle,0.53095817565918
2,143,Current,0.53715705871582
2,143,Strict,0.549077987670898
1,85,Gentle,0.539064407348633
1,85,Strong,0.550985336303711
1,85,Current,0.630855560302734
1,85,Strict,0.555038452148438
3,586,Strong,0.648975372314453
3,586,Gentle,0.545978546142578
3,586,Strict,0.537872314453125
3,586,Current,0.540971755981445
1,104,Strict,0.558137893676758
1,104,Strong,0.548839569091797
1,104,Current,0.646114349365234
1,104,Gentle,0.538110733032227
3,243,Gentle,0.55694580078125
3,243,Current,0.55694580078125
3,243,Strong,0.532150268554688
3,243,Strict,0.524044036865234
1,15,Gentle,0.559091567993164
1,15,Strict,0.525951385498047
1,15,Strong,0.529050827026367
1,15,Current,0.571966171264648
2,258,Gentle,0.551939010620117
2,258,Current,0.552892684936523
2,258,Strong,0.547170639038086
2,258,Strict,0.538825988769531
3,221,Strict,0.535964965820313
3,221,Gentle,0.530004501342773
3,221,Strong,0.527143478393555
3,221,Current,0.546932220458984
3,381,Strict,0.566959381103516
3,381,Current,0.568151473999023
3,381,Strong,0.539064407348633
3,381,Gentle,0.510931015014648
1,75,Gentle,0.542163848876953
1,75,Strict,0.550985336303711
1,75,Current,0.557899475097656
1,75,Strong,0.627994537353516
2,188,Strict,0.541925430297852
2,188,Gentle,0.562191009521484
2,188,Strong,0.550031661987305
2,188,Current,0.544071197509766
1,480,Strong,0.535964965820313
1,480,Gentle,0.552177429199219
1,480,Current,0.535011291503906
1,480,Strict,3.54814529418945
2,40,Strict,0.988960266113281
2,40,Gentle,0.826835632324219
2,40,Strong,0.684976577758789
2,40,Current,0.701904296875
2,41,Strict,0.596046447753906
2,41,Strong,0.575065612792969
2,41,Gentle,0.581026077270508
2,41,Current,0.602006912231445
1,547,Gentle,0.639915466308594
1,547,Current,0.647068023681641
1,547,Strong,0.571966171264648
1,547,Strict,0.576972961425781
3,541,Current,0.600814819335938
3,541,Strict,0.654935836791992
3,541,Gentle,0.58293342590332
3,541,Strong,0.555992126464844
3,292,Strong,0.591039657592773
3,292,Current,0.585079193115234
3,292,Strict,0.590085983276367
3,292,Gentle,0.589132308959961
2,96,Gentle,0.571966171264648
2,96,Strict,0.547885894775391
2,96,Strong,0.550985336303711
2,96,Current,0.528812408447266
1,475,Gentle,0.522136688232422
1,475,Strong,0.531911849975586
1,475,Strict,0.523090362548828
1,475,Current,0.517129898071289
3,330,Gentle,0.560998916625977
3,330,Current,0.545024871826172
3,330,Strict,0.545024871826172
3,330,Strong,0.562906265258789
2,44,Gentle,0.565052032470703
2,44,Strict,0.588893890380859
2,44,Strong,0.571966171264648
2,44,Current,0.571012496948242
1,348,Strict,0.564813613891602
1,348,Current,0.544071197509766
1,348,Gentle,0.547170639038086
1,348,Strong,0.536918640136719
2,421,Strict,0.538110733032227
2,421,Current,0.53095817565918
2,421,Strong,0.516891479492188
2,421,Gentle,0.549077987670898
2,57,Strong,0.571012496948242
2,57,Strict,0.553131103515625
2,57,Current,0.541925430297852
2,57,Gentle,0.535011291503906
1,445,Gentle,0.631809234619141
1,445,Strict,0.649213790893555
1,445,Strong,0.650882720947266
1,445,Current,0.642061233520508
1,178,Strong,0.563859939575195
1,178,Current,0.555038452148438
1,178,Gentle,0.550031661987305
1,178,Strict,0.540971755981445
2,60,Strict,0.59199333190918
2,60,Gentle,0.548124313354492
2,60,Strong,0.592947006225586
2,60,Current,0.607967376708984
3,488,Current,0.549793243408203
3,488,Strong,0.533103942871094
3,488,Gentle,0.518083572387695
3,488,Strict,0.524044036865234
1,121,Strong,0.532150268554688
1,121,Current,0.540971755981445
1,121,Gentle,0.539779663085938
1,121,Strict,0.517129898071289
2,288,Strict,0.546932220458984
2,288,Current,0.535964965820313
2,288,Gentle,0.669956207275391
2,288,Strong,0.692844390869141
2,327,Strong,0.808000564575195
2,327,Current,0.759124755859375
2,327,Strict,0.664949417114258
2,327,Gentle,0.529050827026367
1,199,Strict,0.576019287109375
1,199,Gentle,0.56004524230957
1,199,Strong,0.533819198608398
1,199,Current,0.529050827026367
2,319,Gentle,0.550985336303711
2,319,Strong,0.52189826965332
2,319,Current,0.550031661987305
2,319,Strict,0.592947006225586
3,407,Current,0.550031661987305
3,407,Strong,0.512838363647461
3,407,Strict,0.535964965820313
3,407,Gentle,0.545024871826172
1,437,Current,0.59199333190918
1,437,Strong,0.527143478393555
1,437,Strict,0.524044036865234
1,437,Gentle,0.91099739074707
1,269,Current,0.835180282592773
1,269,Strict,0.681161880493164
1,269,Strong,0.58293342590332
1,269,Gentle,0.591039657592773
2,248,Gentle,0.577926635742188
2,248,Current,0.606775283813477
2,248,Strict,0.566959381103516
2,248,Strong,0.588178634643555
1,598,Current,0.560998916625977
1,598,Strict,0.540018081665039
1,598,Strong,0.585079193115234
1,598,Gentle,0.553131103515625
2,157,Current,0.563859939575195
2,157,Strong,0.576972961425781
2,157,Strict,0.684022903442383
2,157,Gentle,0.586986541748047
1,413,Current,0.596046447753906
1,413,Gentle,0.581026077270508
1,413,Strong,0.568866729736328
1,413,Strict,0.597953796386719
2,380,Strong,0.566005706787109
2,380,Current,0.559091567993164
2,380,Strict,0.541925430297852
2,380,Gentle,0.52189826965332
1,234,Strict,0.541925430297852
1,234,Gentle,0.524044036865234
1,234,Current,0.518083572387695
1,234,Strong,0.526905059814453
3,351,Strong,0.571966171264648
3,351,Strict,0.537872314453125
3,351,Gentle,0.512838363647461
3,351,Current,0.55694580078125
2,178,Gentle,0.535011291503906
2,178,Strict,0.53095817565918
2,178,Strong,0.560998916625977
2,178,Current,0.571012496948242
3,172,Strict,0.550031661987305
3,172,Gentle,0.571012496948242
3,172,Strong,0.518083572387695
3,172,Current,0.530004501342773
2,567,Strong,0.543117523193359
2,567,Current,0.519037246704102
2,567,Gentle,0.50806999206543
2,567,Strict,0.540971755981445
2,233,Strict,0.563859939575195
2,233,Strong,0.557899475097656
2,233,Gentle,0.550985336303711
2,233,Current,0.546932220458984
1,314,Gentle,0.546932220458984
1,314,Current,0.545978546142578
1,314,Strict,0.546932220458984
1,314,Strong,0.524044036865234
3,95,Gentle,0.524997711181641
3,95,Strong,0.53095817565918
3,95,Strict,0.519990921020508
3,95,Current,0.517129898071289
3,478,Strong,0.533819198608398
3,478,Strict,0.530004501342773
3,478,Current,0.545978546142578
3,478,Gentle,0.544071197509766
3,451,Strict,0.547885894775391
3,451,Current,0.581979751586914
3,451,Strong,0.5340576171875
3,451,Gentle,0.523090362548828
2,23,Strict,0.545978546142578
2,23,Strong,0.555992126464844
2,23,Gentle,0.576019287109375
2,23,Current,0.555038452148438
2,552,Gentle,0.537872314453125
2,552,Strong,0.532865524291992
2,552,Strict,0.503063201904297
2,552,Current,0.523090362548828
1,87,Current,0.548124313354492
1,87,Gentle,0.514984130859375
1,87,Strong,0.526905059814453
1,87,Strict,0.540971755981445
1,493,Strong,0.535011291503906
1,493,Current,0.505924224853516
1,493,Strict,0.52189826965332
1,493,Gentle,0.518798828125
1,394,Current,0.548839569091797
1,394,Gentle,0.56004524230957
1,394,Strong,0.568866729736328
1,394,Strict,0.529050827026367
3,342,Current,0.536203384399414
3,342,Strict,0.536918640136719
3,342,Gentle,0.527143478393555
3,342,Strong,0.550031661987305
2,132,Strict,0.594139099121094
