source,line_hash,rank,milliseconds,candidate_count
twitter,60e10f866dd869f20f3214be7f032fc25c87645c968ce40219f02772dba757b8,0,113.34050000004936,89
twitter,ec985e4eb1f0f18f5f0c75ce7eb1faf2256034a00031582f6817b459d609ccee,4,107.58119999081828,81
twitter,c4a135f43c2cc222abfa7581da354db3f8ef029b86c68fe961a0f724b85c024e,9,113.43830000259914,72
twitter,a359c6fa23c3febf078d2ae7ac8e8f51b46223479f5985985cc1a4c62839858b,0,108.88629998953547,81
twitter,81355f13ef38520a3fa175c45fccb1ebc2e82c7fcda5b5a05f217bfc294d8475,0,108.82920000585727,72
twitter,a4bdd01162b17a2c16752bf7f219bdd51bc5fc5fe4f64aefe67c93797b3e71ef,0,129.91150000016205,71
twitter,6db5dc9936c01346136cd881631e4b62649fd8b450f6fced13c36a352ac52d77,27,120.50839999574237,81
twitter,2fad8a15418d25b22dec6baaf6889f0fc55101d26a0f2e5dbeaf138c3207bfb6,2,123.21970000630245,73
twitter,8bbcdc15912ef984386f14a7da9d78a9c7d343749bc75174ed4e2dbee3e3193b,3,123.10830000205897,91
twitter,8e6d2bd4724e2927294f5d7cc3560667f1cd8ab69c50db55c277d91dc684dedd,5,138.60169998952188,82
twitter,2aeb67f9c66ec2016aaae4b7ef195e6d7e3e32e0d582fe1999cc89db9957c26c,21,135.9193999960553,81
twitter,f6fe7cd69758db5f74fceae387d304d775aab0dd02693680a441bd4bdf70c4d7,29,114.86339999828488,89
twitter,b5d038ee1d021fdb3e3fdb568923af29b0cae566fe01aacb8d38e8ff1588e712,3,111.24509999353904,66
twitter,ca8eda6a19c613fdf790a05ad0ae945985b525cd0b76f8f7d4ee97510b7ab93b,0,111.07510000874754,72
twitter,43173392e4d9887970a17559f031851046bb021f40fe65c66d4e7ab01f930b0a,0,111.19380001036916,79
twitter,8db7e24b2544417634594a52281091052da8e582dc5dfc585db143110de765c7,61,127.55730000208132,74
twitter,5d23efa303e9328c4721917665efb9b78e212583d6b4b9e6ce9291cefa985043,13,119.80499999481253,74
twitter,a6af6422531a26b73cd526c789021a1880cfb6046d20c2326a8ed91fcd00def4,0,111.19850000250153,75
twitter,ac829c81fe972e398922092ea11733f8848fd31646a9c71d42179f6f277973b3,1,116.30259999947157,71
twitter,213bdde73989a9f3ed4bfa69b17716e231dd80000d8fbc6a52f261633d956afb,0,114.7006999963196,79
twitter,bd33e6d883de2fcc643bbc003faf4df5bbf7636a56908319adeb2cbe64a93da5,3,118.05150000145659,78
twitter,f27410e33b324619c296874c215e6fac43ba3f0f7e761cc95556f71fdcec111d,1,110.53170000377577,80
twitter,c94404d008e17b7c25cfce6430a74d1d6126f8971c1fe59416e59b631bde4160,17,116.41050000616815,75
twitter,285500729a4e2a6a2d2da10479c42f81391a9107a57bdf2cabf7faaef5b92076,1,113.56959999829996,84
twitter,81ee1a6ba057033baac61937c5aa5ebe5db567dcbc1d6cdc1ffb0f75d97d07a6,1,132.91709999612067,83
twitter,199d1f09a54eea11a3b242bf34abe38d8e9772bc0578bfde17869abe078d0974,1,186.14449999586213,73
twitter,373407d9a381c0760c1c15ad0635c4c8eed5ed001f7b9a03a18a38b86981a2ee,51,128.17360000917688,79
twitter,902a53b84eb9475b3d7ee8d68a522b3f738eb5da100aff7f7bb1f6763261afa0,0,119.0051999874413,89
twitter,1998877dbefed5ddbb500723704541f7a48c148d6d7f1ff9755ccfca78647eea,0,142.09809999738354,81
twitter,852d549c03e0bece7f94512b3aa895152e795e9da14d1bf1f51fe83bc4fd1358,0,131.02879999496508,83
twitter,7e46f8a353f81ac241ec4ce43b1eb4f897a4dc4fb27070a67b87f0ba162adbe2,18,115.25810000603087,80
twitter,ead5d850634654e9dfaaf39fc44be7c3c5d325402692f7294c4c1f6487043fa1,20,112.43300000205636,70
twitter,47466196cec03da35d16b7fb818aa4737acfee31df16a0da00a9f27a75c97884,8,177.62959998799488,72
twitter,a82e5755238a3d58ad57fa8c679400ea519673cf5475930905806fc2f3bf1f78,1,137.7708999934839,73
twitter,46726648c6730dbd983b22f838f92ee33917036fc1462af7db2b6c142cdbad6d,24,119.03819999133702,79
twitter,4bd4d66e4dab5afa7571d2d3e76eb4573903a97c29f417c3c8b4b7141b9def6a,0,119.76689999573864,85
twitter,31ba39017ad7153b3cc9de47dbf5a7b071e48d9d83b293fbbb3500cbc7bcb835,0,113.37089999869931,85
twitter,a65a90740755f4dc78afc8e1090b2fc2141126006c8c5713907147adc62144ce,0,114.83759999100585,82
twitter,0477c7dce52fce657dfd40a3fbc5dc8cb5c8479e1449298b5f536a3161a72dfd,18,113.88760000409093,79
twitter,deb6e618ead2a07270f3d145195f4e6cdb0eb0a094ed56e6dc5419904dc58470,5,130.03549999848474,74
twitter,67faeb2b306e292e8770b1c04d8df55781b0d95443537b8add19d1960defbf86,1,180.40290000499226,82
twitter,6d1e24c3edbe49ea6f526e615a679294616467ce9e8c1599232afb9013acc8b1,0,155.5287000082899,73
twitter,921902a0a48b56c8ac2fb720f69d96499a321463b6efe39254dd6c8e70b2ea05,1,110.79059999610763,78
twitter,7461d185d85fa4d987fed4cefea3ae41d7adc9b64d89e8daa2e65ed99ddbbd37,1,117.14970000321046,81
twitter,5da4794e5d908d18fff019e405d814de8f53298fd38a72ead9eb521f9af0e1da,3,116.37999999220483,83
twitter,11feebcaead082609623d2bd79b976689c010bcaa714db53ccbba5027db0244c,11,116.78480000409763,77
twitter,6a7f0edc32ff3c62b62d379140f878c7a32602b8cc759ad334c478cd811e206f,26,192.22569999692496,86
twitter,40378766252c3541dadcc2be4c3f1db80b86441a3f7c7b6821ccd55fe0f7688e,4,139.57590000063647,85
twitter,93263e2696ca8851f6401c570e3067cd1f3fa90987b9d28782987a200b175dd7,6,168.71589999936987,87
twitter,e547023248d55a72e5882a23afbbdb7ecb145abbc042972a5b4a1e7c286b5c97,13,111.51970000355504,68
twitter,f74372cd86ff9aec6e797461e37336833e89628a7961cbc8e6db1035f2ccfa5a,4,113.17209999833722,80
twitter,c292c5da0a8aa4090089d9d97845f09b373bd1a4fab39ac64c8b2d50e15433e8,0,119.18650000006892,75
twitter,dcc14d16f7054c2c367dcd0c6a87c15f5f0c15ae78e541d1269e7f7aaec62a40,39,108.16809999232646,70
twitter,79fc16f082a53b70dcb5823d8e767a8d278a31d5b930d16abbf2bc865ab87a29,53,118.3619999937946,74
twitter,bbd51ba170f12ab70463d6f1ac422424a8de8a3cb4c2fba12ac0806ad653de14,0,114.81349999667145,85
twitter,bf720fb323cabe569fc0c729246ba69e710e10bef5c41350135b40b005bd5cbc,1,114.28780001006089,91
twitter,33176fac8eb3c5980c8ce7a3a079403a7a92d0c429d04ac276999d3b9efcc40e,1,114.6528999961447,74
twitter,b0a3eb688a9ed1792d3270d8877c4fbcfa817a5647ca04c01822e2af6e47bce1,12,141.2309000006644,74
twitter,f55392584b9aa853d858c78bd07b84787d804e61d9ed02f4fc3806012b13aab1,5,113.53729999973439,87
twitter,809e0ee79efc2f3a759933e2c0ba6316af226c07596a7b090ba4ae1c3793ea16,3,111.75609999918379,83
twitter,bb450818aa1a7aa0956a4594d032b48f69f193eabb07232a8b4f7e822e43b8f7,7,109.76940000546165,85
twitter,fe9aea0725a9b4f7f77ee9ca321331930c68150c8d7586189e84dac83bc98527,0,112.19069999060594,77
twitter,59c8013c1df2516be4e002d7ee5dc36ff478a31814f9f385375a62c2af9af28f,2,147.97389999148436,86
twitter,c70e91e99cf2912963ae14ea563d7f6a0f2cc9f2dc6421716e822c023904f063,1,154.96259999054018,74
twitter,9a47a95bc12f2aa1939db2722ece91281ed34bc3cb5dc78c7d8683ac6b54459e,1,113.89819999749307,70
twitter,9f596c8b340e5579121fe3cbf4ed65a7f06281bb559da4fcd1609c70202daf55,1,128.13509999250527,86
twitter,5845c97b3512784107edf2caa483973f1c25fa58f3016bdfc5c8cc5c5c371ec6,1,125.12130000686739,79
twitter,b27b3d0377cbcd6718d8c822aaf77a17ef393d6a4fcb941374d69e544f0c3575,0,178.35000000195578,77
twitter,9f79e8c5c80f3aba95ada2f4aef6041b37939f57129dd1db1f2181fbd04e5042,0,112.70369999692775,86
twitter,22fae40bf33210d9d9182fc2e0d9fa6af181892540d70a85ac30761b004fae28,0,116.37200000404846,82
twitter,32f268119de2bd12e0346c67a845729dc776f86303b39ccb717e78cd398507e8,0,115.77119999856222,88
twitter,c5001b759d4255d9d99249504f5825f7270277a69eb98950c0c660367ff87f0f,1,117.88079999678303,89
twitter,d891394d05c619ba0126116ccf0a162175f3c43d2a2b8ff9c6c487250edbdfa1,1,119.89909999829251,77
twitter,b95b34d913c70639530352536a33f9bf9060015b2be2c88d7b5c1c845269d754,0,128.55010000930633,75
twitter,ac89f2a7955950ec02599105a1614abb3f4104367afa142be93471c1ebcc3ecb,1,113.87119999562856,74
twitter,ea9917e5f5a88e57a6617dcf19ddeaddd5efff6900c5a6534023908de52f068c,7,108.26539999106899,68
twitter,5d833968865957ff0f6ffb3cc7614be6eef69123047bbc7eb21449c8e2397322,1,115.12299999594688,80
twitter,375c1b92f7b6b45aa92f099cd69c5bec185e26923f28c7603a7729d2f454fd17,2,112.40850000467617,77
twitter,387723458c66e408b808eea48466bd2a4491a21256a26dae9182cf3d44129cb6,0,122.92330000491347,87
twitter,8518ff3fb26573151335180001388035d15db267be49fbedc8a536ff4ddf13d2,1,112.63180000241846,69
twitter,ae3cb31e730e8d6ff4a36774656af36b1ca5e587f54a9d94d476e03228593dc4,1,111.3059999916004,87
twitter,328c9209a3de3fdaf822820e1ee5de94478fd62dace121ea1a6a98e37716328e,0,108.9287999930093,70
twitter,326f3b0b39b9dcaf1d2cf9f3e90992436dcbc926df8e1d2eab7b4632ca4a77a3,0,122.10170000616927,71
twitter,46ed9093252d808efd080738ac8b971774ff65d4855f1e9b1d9a724053e99cac,1,111.03390000062063,72
twitter,9f74c34eec961cc2b0b8ae65dfa4a05dfdfc6791418be9fac80637c0e15583d0,55,126.27980000979733,87
twitter,ccfabe1eadc855ccace4c88a4917ef55de6a7f146cf1e30a4f57aa6132087ec3,0,116.55920000339393,76
twitter,c51426101d1a758badb57e27958db81cf763686f20d96d0fbc3ffba043a39ad5,17,166.0383999987971,79
twitter,1d3c212f340ef54aa374be0ca0fd4b2f88e9cf01d7d452a071f091d4b995f5f0,0,132.00179999694228,84
twitter,4af22471a3d09c919657f196d9db3d6bea1f5070cb6fab3bf2a20aa9aef9980f,0,120.31300000671763,94
twitter,4be446364a169c258e081d5428cb43451f6a3f949a3d375a50e8d861727ad131,49,128.83699999656528,93
twitter,8cc119a2b38be5497a86a0580cb8a34be3e60c7b859c126885ede12522114106,1,191.9112000032328,77
twitter,284c2400932f5997114bfeda6f0c04bf2b4a7d871d4ec8195c83649a8ca05d64,1,117.99110000720248,78
twitter,699caf411cea0da0dd2295781eb4539818da2a949c7c1302681f6fe17b36202f,4,127.63449999329168,66
twitter,9f707829bf840b5bfe458637b67ab793ab1417bcd7655f788cbafb872c287af3,65,131.3730999972904,73
twitter,ea5a7b1f00a68fbfbd9f755d72ead415f5ce81e2cd9dfb5bd1b2edee69ceac63,2,112.56300000241026,83
twitter,0e42cf2f38a7260c4b2092eca7220f5d546ecfcbefc6af0b1bbbde8d6557d88a,21,129.23170000431128,80
twitter,272fdf2f54872e1fe6db26455e88f76916b1c93d5bcb2d449fe589e4c01db54b,0,140.5164000025252,90
twitter,67901d6851532497872fd5d5c6972be60cb47a7d292d0e0d8603fa6c296cc2de,3,154.25419999519363,75
twitter,b9ea7f780b30fe7c7b813eb89aab943c6dbc96b0b1162a88b4f0b6e0702a8dc8,2,114.34790000203066,75
twitter,6da19ab67fc77b38f51b37f338f5d9ef1147a4744188288c31b6993aa1d8a9de,0,123.74470000213478,85
twitter,d0f9ae922f59da6f898a5a3252caceb48b7cdbb5fd45272512db53bd20594006,42,121.52810000407044,86
twitter,ccc3f53a5c2bf415f223d7d08f6c5d98b4210903b0a4e5004fac4034aeb0405d,20,118.05919998732861,76
twitter,061989eb4b6f043e6b703c545a41434606597ee5a333ca6cb23a0817f0c1cad3,0,110.91220000525936,79
twitter,0147524498f6dcb7f6c1df9732d3db5bdd194c1dbe51d591b8b3e5139ca943bf,0,108.8449000089895,69
twitter,cc0c913577f11e97b3814b51feda487a2334d3d424406075bd0fc517c7f664a6,1,106.19239999505226,81
twitter,a0bbdb92233059108829c0e28d980428e110f66a0e8ffd39ce7afa742d09c5f8,4,127.6211000076728,75
twitter,741f2d626df4f575e6e7d696afde4686117f08a5f2c4249020ffcd8bfd7e4841,0,107.39550000289455,75
twitter,90de0b9bf908cce0650179964fd20ed72d13a26eb1dda59215f3b606899e96b8,1,110.24090000137221,70
twitter,83e20cc4f51e11e49a754eb6faea5d4888cc5f90c72dbe7e3dc7dbb0e3162c59,0,112.90720000397414,74
twitter,b96d2800bb083eca035544b0bce72eb11b2a87d29603cde9ba1f402d620305e4,31,115.32880000595469,74
twitter,fd6506494e3f316c3b2eda02245b6f4562329d9cba728cf97d781c9a1035e0c2,0,116.1019999999553,86
twitter,c563b541beccb4e46375d7b78233b7b595c9a8709a9370cfe4c33c30f86e8534,0,114.4209000049159,75
twitter,370616af8584db52e81e96e840a0ff24dc7c1376825dfaba821586a6ceaef0c7,1,112.4073000100907,76
twitter,6a006bee7a8ef46994e698dab791821ae894519158bac09839b9c7720982447b,54,114.23019999347162,77
twitter,0ff7cdb2a6d5207e493f159f4831ba1c9bb2f34ab75304c94333523c20d86c68,1,136.0350000031758,76
twitter,15ef1bcd3c9bd82e8daf1f10d502977edec7ff2968ad5926e2110b7ce29fb769,0,109.99680000531953,72
twitter,48654f6b05fb402f5989d578766c2dd54dc40403e9a190b13a1301030a08ad1f,1,109.47980001219548,84
twitter,5ff210c8884d0102a275475473c5cba0c0f2db63e45b1be91cd5778b90e7d79e,5,119.55489999672864,86
twitter,183c48d7a2aab033ccd20104e819d38f67433097750771e7821c6e7961c87ffd,0,118.95629999344237,84
twitter,55ea2cb0b59a864f950473104cc288ed311999fe5b9c195d5edeb7479d4a9306,19,117.18299999483861,75
twitter,f1b5e9e6d6f733f94f78785c7b3acb329a53a736ebbc27d870531a64250b02e9,28,118.53530000371393,90
