source,line_hash,rank,available,in_vocabulary,elapsed_ms,order
news,48bc60b083cd243666baed42f90c9cfc6c71c37210d359a4d1385263a002e540,1,TRUE,TRUE,0,2
news,7426bc9d9cb1ebc91a6e9410edf362d70689a90efcae784cbe7b3b3f56fa0297,0,TRUE,TRUE,0,2
news,fd1999c656d75f5b59967e310d616d9708b76a3120a66c643c89f9313d81cb3c,0,TRUE,TRUE,0,3
news,c82c396c2840aa181afcbc1b11000c21e2879af97e3f34c4f85d823b5e35e055,0,TRUE,TRUE,0,3
news,fa318e56899fcd9a892dac1c875df696fb194a896b1a412718c75bbefe793c70,0,TRUE,TRUE,0,3
news,f85dde1a22a3d1c51b73aaa68061aeef4562ca6ec9cf7675178eb7a8fdbd9bc4,0,TRUE,TRUE,19.999999999996,1
news,fc39219e3bca2bb1bad5ef5f3e1a715c9e81f98a1daf6301d8b50d2932edec2c,0,TRUE,TRUE,0,3
news,f1585016958172c4178eea568f80e08fa498e6f7d9e5790446c032fb5aa12002,2,TRUE,TRUE,0,4
news,c59ef60cb004db5d439143fad2a5ca438576b9e4119d6269e64827bafa25887b,0,TRUE,TRUE,0,5
news,c0c8b6c93f50b307415b9a74e4d0d16477376e91f0f18156a1b50429e6886ffa,0,TRUE,TRUE,0,3
news,589006a7a93e290aa08320a6cc4edd29ee8014d728cf16c647b2ebfdeff860ef,1,TRUE,TRUE,0,3
news,3dd271a1dbc21561369b915a55740808425de8971b525cdaf1f030632aed3943,0,TRUE,TRUE,0,5
news,2006e255c1589f8d3e3443dc6359b7a9e374d4e89c94bb50319c27753f790af8,0,TRUE,TRUE,9.99999999999091,3
news,da536d5013eb41d9af568e9a8a124370be30ef7a55ba8079fb4e3cb301c5dcac,0,TRUE,TRUE,0,4
news,20cafbf6d1bb60732845b89ef860d8bbf821ed5d132d9b96b335b8d7e87e0c0d,0,TRUE,TRUE,0,2
news,d9fe6c60c08356bf3f3c9de29dae25d0c83579927f87c9bc7d5d8af5b4c2a30c,0,TRUE,TRUE,0,3
news,680128d9cacfa599e43b40f14121e9662ab2664de45ed7521188770c80e0dd5f,1,TRUE,TRUE,0,4
news,3d0e7a84c78fb693f8796ab4f54d1aa6358207898fc082650e0f9a68e79ae0e0,1,TRUE,TRUE,0,4
news,cd6df936e2e2d8b1518995860e8dce6452605dc9e9be738e4c74d6e1fc36b3a6,0,TRUE,TRUE,0,4
news,0467e3649985e0075a50a87c9da2492716814ba2c7d887816ae2212e34662108,0,TRUE,TRUE,0,4
news,ad540697694fa0e24d54d855e2cc30dd640a29c503723f130f9f3bd28d959b00,1,TRUE,TRUE,0,5
news,30c90e7e0afb27d2fea93e5a54df580e1092995ac7ac4d861fc0cbf6d7b48d81,1,TRUE,TRUE,0,5
news,c325eee2fc7e6d302d02b600b7c244e3f72cfa4eeeaa0ec383aabc4f483b70fa,0,TRUE,TRUE,0,5
news,2e02208d34e5f3b0535149214dafbbce6b924f9aace29bb02c51f6b7f5ae9bb3,0,TRUE,TRUE,0,3
news,c82408606c52964dd1fd14a2dfaf85147353b36c3c7a0f4782c068509a457e98,0,TRUE,TRUE,0,4
news,6522d5cabecc1aba7e0212535052f93ff0138cf7056be910558a1df1aeee1420,0,TRUE,TRUE,0,2
news,6a74ebd3c20a1b49bc9e6926b4c58f165e1aa437a319649a10ebd25c4afc089f,0,TRUE,TRUE,19.999999999996,5
news,ac5ab4c2e206204ec65077e2c635dd18250c0313b9c90d357f1c51ccf8ec887e,0,TRUE,TRUE,0,5
news,576ad1240e2593e7e86ec0df90dadf0c0fffee71385301786d5e94a0419dc278,0,TRUE,TRUE,0,2
news,d0b0ccdbc17646ff16bccae477f51447b596b12719d2b2fa36a551672256fed5,0,TRUE,TRUE,0,3
news,19263753d72b89ce7db2c89c277666fa1f89ca07d6f0a9d9a748e4469dd6ad65,0,TRUE,TRUE,0,3
news,584a698f398306b681854306290df4feab3eaf0aa62c5809c94fb5d79d6c9e7c,0,TRUE,TRUE,0,5
news,d253e78bb38f39ec9c81a2e24d0b346919e29c32030bf200118a5f6a931cc4ac,0,TRUE,TRUE,0,3
news,2ad9198c4a11286f3ba3ef339ee55702d55c249b6e119a284e7aab182e459592,0,TRUE,TRUE,10.0000000000051,2
news,a70668d028fe404933fa5fe470bf2a7db21cf58c35d052940ff53e71a792aac4,0,TRUE,TRUE,0,5
news,45248c09c82518269633cfff415f50dcc4863b3cd9a338881157fa366755ec23,0,TRUE,TRUE,0,1
news,bd92689520020ee41fd12173f9b9ca91d97b040a33e35da68cd9a95c05036d64,2,TRUE,TRUE,0,4
news,0d9a7b8d94daf9a42aea022d2f83f6e4c2c5f3658e2b8980e537eb33d652cae1,0,TRUE,TRUE,0,2
news,e32e087a55f98ae361e82459cc367fa513046af47c93664b916a6e7b8e0e0f29,0,TRUE,TRUE,0,3
news,fca038bce2368fdf8ee6e9a3d615220488f020e7dbce31d0988dbb4b606f0690,1,TRUE,TRUE,0,3
news,6b3658391e0530bbb2b3306575a7a8931aaeccdb381fd95c94c2228eaf2b822b,0,TRUE,TRUE,19.999999999996,2
news,0339fd26e89489805009517965f4603408003a82b87ab29ebd2699824ede4463,2,TRUE,TRUE,0,4
news,5c7e0c2e8d73e4237952c1983f796d16b89dcaffc874a48b28e936f2c8832764,0,TRUE,TRUE,0,4
news,b025f1c3d214c12c441daa24214aa265a036ee772d75566d1d188612c8ce8234,0,TRUE,TRUE,0,3
news,ba0e969f5533fd6f169cb3eb67d99466819915dbbc581b2df01f4f511629ecc3,2,TRUE,TRUE,0,4
news,012e1b1eff52e4d2ba76779092b6e5cc12926fdddce5b180a0deb83eabb4ba24,1,TRUE,TRUE,10.0000000000051,3
news,fe3fb847cfab9d7c1cc66a3ad253abd354851bacf37a86f09f5f2b2a4eb45242,0,TRUE,TRUE,0,3
news,618f40a6f64369cf27a8348e4534b18c41cf94dd6b2d686057968599a06e2145,0,TRUE,TRUE,0,4
news,08ea18982cb0f464ebf56e740b55ab7024b355df212fe13dc5bfdc1a83b5c232,1,TRUE,TRUE,19.999999999996,4
news,74668af1893307d5b1bf7138341915de5cd115c8b37bf6a30558ba737c7322b2,0,TRUE,TRUE,0,2
news,5dc3e83ad40380246908dea709a4590d8d209e1fc6985bd16f04a4bf00b208b2,1,TRUE,TRUE,0,4
news,46c8aced40b103013eb78b70b42ea095c2f177a5453ab1c072e42ce6a2c0022d,0,TRUE,TRUE,0,2
news,46f71cb18708efa0bcdfd9e2e0bf88df53c3b8458fe0f4add055ac09f6b74ce6,0,TRUE,TRUE,0,3
news,d733761cd458914615cea6a2962c75c7c87579b290b6d0fdc4f5958f9ecf3032,0,TRUE,TRUE,0,1
news,77c21d4eec07444c308e735d805aaa80b716ca484f0f36bb0bc78ef0eea5a5df,1,TRUE,TRUE,0,2
news,250c92cd85dcddf699cca5d1be9567067897c8c78a875510b3c01a579f67ab3b,0,TRUE,TRUE,10.0000000000051,5
news,038fb2f02fa9037621eb95183a08cb3599e13f6fcb36abe83e72f68e1610ea85,0,TRUE,TRUE,0,3
news,89702feb42d2e37804594b1c29c92f3f2c94bb7e73ddce1c9a6da7c2a2684d98,1,TRUE,TRUE,0,2
news,f635cdcf7c90683e35da314d26b85a24595cff944c965523ed4dbcac9f423579,0,TRUE,TRUE,0,2
news,5b68b4750461add547dcf37beb088903cbf8454d8de0480015b8bc3ffa79dc05,3,TRUE,TRUE,0,4
news,61ff46ead31d60d75283f272dac7721adb88aa4eff3d645d4d3e3d20ba5f3c0f,0,TRUE,TRUE,0,3
news,52e31e1849d203f2a5cef6a6ef87a511fa5a6b86e2217a811dc957384d93812d,1,TRUE,TRUE,0,4
news,a37b4f2bff225ef30e552afba76fbb0d4a93cf88e48078098a763dfa5b23b3e3,0,TRUE,TRUE,19.999999999996,3
news,0aff38c068de203df499ae138b38ae600d28dcc992005348d0483d8e1a400a22,0,TRUE,TRUE,0,2
news,4d3f143fdb940c8701738d6fc190ccf30985e38fdfca159ccdca6f8466fcc78a,3,TRUE,TRUE,0,4
news,9f7dce45c38b84ce94200e0debae04652409fa4efb900676d94bd3e190f1cdd2,0,TRUE,TRUE,0,2
news,b757bedbf7801cef8068b5d42577458d696aaf892ea136e344c98ce469fcd427,0,TRUE,TRUE,0,3
news,a78fa735c7c6c6113c9deacac679241989fefe52353d93def5170b931b3ff64c,0,TRUE,TRUE,0,3
news,52c90327bb678241dc1b2e90f9be767af9c1f357cfc084d50c927baa7c68ecbe,0,TRUE,TRUE,0,5
news,d69ee23300192cfb41a1d6fdbc576199d28114e944036613155b1371875ac617,0,TRUE,TRUE,0,2
news,ebb361ddb1caf41ca465167dd01ee99afc6de1bbb7fadb27da69cd849afd8a9c,1,TRUE,TRUE,9.99999999999091,3
news,0b0b5deefedbbe7dd2fd44b37fdfa543c17f6f27052dda54c6121075669c804b,0,TRUE,TRUE,0,3
news,c51f0af8d6ffba61ad890db1c401c59067416efc8539478b3eb695964bc4b43f,0,TRUE,TRUE,0,5
news,58df93cb55c53935eef0c50f0df5d95fa0648ce2a99f0ad8bbe3425f6abcc714,0,TRUE,TRUE,0,1
news,96e6319e4c665c5f42f8e9a2cb1d86f2250af6907ca45bd68b3e0f64c029b381,1,TRUE,TRUE,0,4
news,5a08c82f3270113b8fbc8300b3db46a047864f711140fbbdb375c7575547547e,2,TRUE,TRUE,0,3
news,c5655e0cbf9634c2d0e428956e31362816b30a2c43a23d638feed7f51b82d5ca,0,TRUE,TRUE,0,2
news,f35867bcb9de8ee0274a0350839a415fa249c1cce988522a27b8d3736d6114a4,0,TRUE,TRUE,20.0000000000102,3
news,c926158d06f0749e6dfa781575f4065fb3e09ab18fd593cf8bd4f48c3d58fec2,0,TRUE,TRUE,0,3
news,46e4cf2bcee1fcb1677be9f84a20238951821f9525405d720ee63c8468acb523,2,TRUE,TRUE,0,2
news,5f16c660965fef8bb682c3450f774868905bab8df18c5eedd56f5868775f3214,0,TRUE,TRUE,0,2
news,2a7ec9dacdfa82dcdfc1cf1ccf020b0cc1dfe661bd5d48fe2842824adc7af816,0,TRUE,TRUE,0,2
news,84a42f837db83c67a410c2ab2d748fbf26390707abc985a6afd6c1ed83dca5b6,0,TRUE,TRUE,0,4
news,77eb15e5d100c3527309e41e36bea18399873d47a284ebeaad4ccaa976d9c6a7,1,TRUE,TRUE,0,2
news,6c55902d009d7470567fef4b91a94de7cfb5018559e650f836649235b98cd8aa,0,TRUE,TRUE,19.999999999996,4
news,e82032842baa6c7021b8e60fadde90004e9cd6e378049f90f30ebcf3b3f71c89,0,TRUE,TRUE,0,3
news,7717d65eb3515514a755a5368778d81741b266df618b6c7f89b258cd3b0607af,0,TRUE,TRUE,0,3
news,e10217bdf65bcd267bdc4902f341dee7fb2a171a868098b78308cfb78fe807d2,0,TRUE,TRUE,0,5
news,35cd7b8bda30924ff1979ff58729ca82973cecca2e82b754ce32b4923422e3fc,0,TRUE,TRUE,0,2
news,93f6e020a4b46e23bbf2ab27a5eacc5f554f927dac3c8d9475afe817a362f2ee,3,TRUE,TRUE,0,2
news,e35f3388fbaa04cbfec96f513ee448d45a3247f795e4b79d68bbd2947b98a048,0,TRUE,TRUE,10.0000000000051,3
news,5f3b5e58ceb1bab549b40e37ab06783e9e6e0c7e78bb6b4d112747058313755b,0,TRUE,TRUE,0,3
news,1acc127263d9704cedc83f70454335bec9aec7a760961ad9482a8417fdcb3567,2,TRUE,TRUE,0,3
news,08242d49f1dd07f0bb4a34a9be32d9202241daabafcd1ab06851a53ef5d1b6fc,0,TRUE,TRUE,0,2
news,9de9ace1f6779d6b93d14c19c4869c9755dc3f5187678aa842a769d56b956cb3,0,TRUE,TRUE,0,2
news,e75c6b4c934ca1ac96079e9210be2c6a478a5c62b167c956847b0bcae1e1a8c8,1,TRUE,TRUE,0,3
news,af32cfe067e5a2efef9d9ce8ebbcfe70b6f0e1c7264e6b2b5bb55021655d95f2,0,TRUE,TRUE,0,2
news,5d0e4f716937d1ea4ce84977d103fb269e705e48b043c88e1e436556ac94e990,0,TRUE,TRUE,19.999999999996,2
news,413c045ce222b69a8e9c51b04c098c4d5341fbf3e3420857ebd8a7f5570382c3,1,TRUE,TRUE,0,3
news,f213ac82fed736f3d067650cf56ebbca4cc91abf297ee361e837c93efe33e49f,0,TRUE,TRUE,0,3
news,ab147cdb60fb6edb0c630784b0d0f99ebe105a9c932e4d7398a2801f4afe377e,0,TRUE,TRUE,0,5
news,fa83a27f94c0a514c91ff9f0e9e000edcfbe7ab03c29b9587df1c56cdd7ccd8d,0,TRUE,TRUE,0,3
news,d14a8a381d5ea1fc9d1db188e573e5e2bf6c210ab7fd4be5ff4bb313b27d62e7,2,TRUE,TRUE,0,4
news,6db29ceb8d258ee5db01fb95db4d9fa25d7bbed8c9b49a07115f0a981921905c,0,TRUE,TRUE,0,2
news,1f3d8bd2686e2d4e6bda7f5e0f82d9104b1d1d50fbc138542d4b1de817174172,0,TRUE,TRUE,10.0000000000051,5
news,ca127aa0578dbf9991b94bb920d16ff5ffd7ae300270debc871c90f264fa6c6d,0,TRUE,TRUE,0,3
news,e96cd6bf81fe6a6da306995d4a56e99544d9a35edfd62ebb16a9ae8b83227da3,0,TRUE,TRUE,19.999999999996,2
news,6482f4cd3ab13363bba65ca78b0a7f81e2061a5daf0dde0476035a68c1ef73fd,0,TRUE,TRUE,0,3
news,9b421d7193cfacefdbcdcdc999a0ac68cf5ddab9ee9a0b0933a83430c79d7a4e,0,TRUE,TRUE,0,3
news,22997b01277d6acd2bf0693df5cafdbc4c8f4766506f324582108e1a7bc1d8d1,0,TRUE,TRUE,0,3
news,40869de903162235df4c78c0248d7dcf53537aeb844441797a98a9ed64b3f832,1,TRUE,TRUE,9.99999999999091,3
news,c419d7ead093c4a3944a4014fdba6def527548452cc9ec9588b132cbbb57f2e9,0,TRUE,TRUE,0,3
news,cd9f97cd600226a8df43551d35ec1e9882be8877b6e26be98a3cf072b910d251,1,TRUE,TRUE,0,3
news,a2fe29ae692af18ba2e81ffa5ad9adf59e5bde142984910c69798645f9234439,1,TRUE,TRUE,0,3
news,227d4932df865860e12bce40e4e0fb00b76ca98b8d67b0dd1f118508119cae84,1,TRUE,TRUE,0,3
news,1ad775edf1aa8f5f023d67f6a4a5a5a9909efebbb30db70b0ef68f79fbc6c59b,1,TRUE,TRUE,0,3
news,c62af4b85b9ab02e91e5644d71d7c740a7e2ae989a5ad993231ebfb0bde60625,0,TRUE,TRUE,0,2
news,e84ca866a634e1e893d6b0bfc9d030e5205a4867c411487ee7d6aeae34326603,0,TRUE,TRUE,20.0000000000102,2
news,0dc707ababe62e6f197d0eed09d79e8243638a13a3c66dd828aa383580fcc37c,0,TRUE,TRUE,0,2
news,5be1238d614e50273d2fcd778c327fde012a1ca3485a052d16c0beeca0d5694d,0,TRUE,TRUE,0,3
news,1b6bea2fd4e09ed10f9be5faeab9be6a4cb99f27438a019b3c904d9eef2e43b9,1,TRUE,TRUE,0,3
news,4409e47e95d844569ffb880a5aac50a922d2378fbe51d2d590f4802d6972c8e2,0,TRUE,TRUE,0,2
news,bdc952f1014ab98901784cfda631880a5267bc29276b9ffd48e0c6850f6aadfc,0,TRUE,TRUE,0,3
news,29b07e6908cfdc5f25192ea9e2c2cf4475bda04b210a58023a1c5767db4cf360,0,TRUE,TRUE,0,3
news,635e887915fa4880156ab728b68f3fa479d17e81d18018547a1819284dc5b484,0,TRUE,TRUE,19.999999999996,2
news,2fb19b08f7d60e3e6e3bc510516b2e9c4a06c2655462228dcfbcc84fd1ca5601,0,TRUE,TRUE,0,5
news,5570a3013675134a4fc296e9f189d20b1a25c5634ef5e080a88ee402e1d27dd6,2,TRUE,TRUE,0,3
news,073e7f8d0de422a01566ffe6e13f8a5292b8eeeac52c754e03e7941aef88c210,1,TRUE,TRUE,0,3
news,5ff4ecf1cb04e6057027fbf96757a35f22b21f132cb8b84d37d08b2462dd1e70,2,TRUE,TRUE,0,2
news,061c4fa7d14032fe66a9115d927ca60e37c07053e529c81249c1414539d27519,0,TRUE,TRUE,0,4
news,66f098338fff15e82974df2f44b857747315fd1cfbe78c49d1967d85030f2d08,0,TRUE,FALSE,0,2
news,ba6e9a0b84b1e46a2c746f8ea35cc8bf28a46b37c1c061fff95e503e55da25dc,1,TRUE,TRUE,10.0000000000051,5
news,91735e38de89648152056d27e9e98711e393c278dd8889135e3f321d8a82e73b,3,TRUE,TRUE,0,5
news,a843833febdae4f10a65970417c1b1815dbbaf4de0809d167e349a2a68719148,1,TRUE,TRUE,0,4
news,3905b3a01f593ee357fb0ce51cafe5206bf5b6e2cbc06712e13769e6e5f1ca9b,1,TRUE,TRUE,0,3
news,e0d09e8c74b19893247c0d3ca5393ff1bf03f39fdee3b26bbab54281d1aac803,3,TRUE,TRUE,0,3
news,7639990ab16dff9749c86f12c76d4f0380c999fabfadd5fbefe397f48ebc05c9,0,TRUE,TRUE,0,5
news,8906c656b21c826e7e79dafdb928d049976e381891c01d3999a6a4296555eb3e,0,TRUE,TRUE,0,2
news,b2d26bf945d956f1655fd2b581d25a195effb498ebf4d24735ab91fa1d429b46,0,TRUE,TRUE,0,4
news,68d66ad19511f085f311e189c210ddc7f257bc85476c1c65238f909895b5990d,0,TRUE,TRUE,19.999999999996,3
news,459ac62d42cd8d7ecbcf66d26907f8e3ba9b797aa70e4152d25674ab2dd69775,0,TRUE,TRUE,0,4
news,f527172f3ba3fa567a22479cf261ff5714d775230cdece3fbbd8d67048e0d66e,0,TRUE,TRUE,0,4
news,01b3d656922946e48925cab6a0ec6778b10b56430013e25e78eaa1aa70a37287,0,TRUE,TRUE,0,3
news,750ff2d9cd6ae9c3e2431dde789b5b3b4bc955bc44be42b1137c688b1efcbf50,2,TRUE,TRUE,0,3
news,f947f4b0726abb97236f2f08b7a08fc118c58e93c087fc43eefe0a42cee98232,0,TRUE,TRUE,0,3
news,ec44536d9f20ec81c5236c1f854ac193047c8be68e485d90dd802b43f0e38b97,0,TRUE,TRUE,0,2
news,77e923907c909a1ad547767a543eb2c3ca7127c01daa871436799f7a1563f37e,0,TRUE,TRUE,10.0000000000051,2
news,4a8aade7bda807a212c3ecb3339ef491ff0106b1fc75d9cf23ba322fcd28a8b3,0,TRUE,TRUE,0,3
news,fad23ef82f456d3c43ed26bc93e2ca8d94669837e35cfff9ad28d03d079d6e87,2,TRUE,TRUE,0,4
news,7a5a21d0552f644193509f4f53290589dd79bea730c01c6aec590bfe8e1fa461,1,TRUE,TRUE,0,2
news,f85bac6dc8fa093d56bbbc89a2efe21b716a8736992508bfcf5a38a1fae80879,0,TRUE,TRUE,0,4
news,2373d8ac6f54d4fc2c6aa5016b8fcccd9c6e7b7a1f88c191690a9b227215a11a,0,TRUE,TRUE,0,5
news,c6a2d63db92ccb53a731cb0db399da3cb7a79f3667503f5e42874bb755dce4ad,0,TRUE,TRUE,0,3
news,f0e102a7595fcefeaf1a0ed17300710d54f1122991b558c4a5a2e0c8465fcb6b,1,TRUE,TRUE,19.999999999996,4
news,19f9ac3f5a73e257a03b7ac7d4d9ea21750a0adf9550377f4e1a0fc37865bc2b,2,TRUE,TRUE,0,5
news,b4fd6e37c4e98cb95c58eb0ca90e604baa8711eb19b9fc6cb831aafbc00e5f62,0,TRUE,TRUE,0,3
news,1c663da8d416937aac7a95270426785a749bee57c368e8e6898b49a9676b4477,0,TRUE,TRUE,0,3
news,869bcde627ec959b2954fbd6a3a1f0443cddb5f877c729bcc06e022b00deca54,0,TRUE,TRUE,0,5
news,66a71ec58d746547621cf98db849e47e86b8ad9022ab80f51724ea718342e3d2,0,TRUE,TRUE,0,3
news,488ca02eef53777d77839e5879043f6cdcd5cb00b92a2483a3e11ee97aa91d18,0,TRUE,TRUE,0,5
twitter,bcf5ab6316736cd91555111d6b68c05acb282f28becde98ef520e9e9b7b30728,0,TRUE,TRUE,10.0000000000051,2
twitter,7b857e5f18d1213c75e34bef95ab5cac6ff6e14589ebb48843caa5e3a779981d,0,TRUE,TRUE,0,3
twitter,9a0157e5b58d8fa09146547fab6842cebbeb695cb3406cb87a21ce8d98b9e839,2,TRUE,TRUE,0,3
twitter,89e50995cbd61418c73e451e29db76dd0124d983bf4fa11c1d43de9f0d7abbb2,0,TRUE,TRUE,0,2
twitter,20247cb5c77edc445ecf1c63f55f652e71f7f85957358c5f0054d804f63c48f3,0,TRUE,TRUE,0,3
twitter,fedaed80e70b5a79a6de5e21a48724b68d579a65c37a94ece6cccb429dc7e8c7,0,TRUE,TRUE,0,3
twitter,92d32489b6a8dedbe12a4e016b198bceaedde06935a6671ab221886ac9b03390,2,TRUE,TRUE,19.999999999996,5
twitter,c0e4e74a13e00469377b9a9bbf3c888c5d4a3a50d72c799b86506e495d09d453,0,TRUE,TRUE,0,3
twitter,075af0c86aa38a926ee891a5cd9dba4cdd7e9dd52ac87286e0e2893332bcc573,0,TRUE,TRUE,0,2
twitter,e62ba363070284f84c548d23fd87136c430aed0cb1b4c4bd59eb445664324f78,0,TRUE,TRUE,0,2
twitter,5dabc0b980db178478d710f6f2ed1ae728023a4b56f19988f349178244b8ce9b,0,TRUE,TRUE,0,5
twitter,2013a49d8d3c2105ce8198cb9b7091b2cb4feedd85bf698bae9b847e710184de,0,TRUE,TRUE,0,3
twitter,e2209f9695bb564d53d1474f447b9e4452ff85ec63a7d1e55b7fd91e7bc690f2,0,TRUE,TRUE,0,2
twitter,6d0c68fa4f5563ad82c1493116bc60e42aba37c23a383e00fd4b978e23fcf416,0,TRUE,TRUE,0,5
twitter,752919478a6342b69bf8cc08bf5e31431d4b230e648b9c92a84c7a7d85c434e3,0,TRUE,TRUE,20.0000000000102,3
twitter,e6474b6565791fdfd9845c5be258a2545094f68b852b3ccbe505252b6e5369f7,0,TRUE,TRUE,0,5
twitter,e518518167e21309075ef5ca3171ca6203b1668bb5af219a9bbb90225d8ac9da,0,TRUE,TRUE,0,2
twitter,672599f6009268c5a6259379731fb1d6410a4a7a1c8e074550cd4885e4ed187d,0,TRUE,TRUE,0,2
twitter,5527e6c630150d3b530f5871f5d91d4cba8a50ede7236b21a2fd99cd401ba0e8,0,TRUE,TRUE,0,5
twitter,c86c44ced8ae84469e8d858156c84833ef4cb81932115f27e7b40d2d1731a3bb,3,TRUE,TRUE,0,4
twitter,4b9abbe289cecb0f3e350c2f9d6c81661ce00a437922d65071ee79ef01d41bc9,1,TRUE,TRUE,0,5
twitter,df0f35cff4002b972a1c190f26be065b6c10ecc7f9f01a774d7be58509ad4ee4,0,TRUE,TRUE,0,5
twitter,a0a79cb82ebd81bc10b2f287b07c31ed18b89e7fe90d9d01cef969ad86dd91db,0,TRUE,TRUE,19.999999999996,3
twitter,83636b37ee0d9c9e7ae2bb2b44a902bff4178d1230e034ee2d388f2e271b1f53,0,TRUE,TRUE,0,5
twitter,d0e6bb97cf41aba91ee06096cd9b4e20f057d26166625f1bcf0252859be15707,0,TRUE,TRUE,0,3
twitter,957b3b8263a5879ac602f44bf785c6547dc25e55527f89f20e3c242606bdb9a0,1,TRUE,TRUE,0,5
twitter,ae8fcf02e92af4db2c9811994d82951178daf65c46332cb1ab02d5d6aea6fcc2,0,TRUE,TRUE,0,4
twitter,f0a76f6a93f52e52b1516e28078560416a522ca1b7411a420dca49e0fdef14dc,0,TRUE,TRUE,0,4
twitter,9db97857f8868d216cc4cea3bf2dcf7b1d2562c8b83ce47336e3dee6453ec083,3,TRUE,TRUE,10.0000000000051,4
twitter,85f00fec1c85f4a4f84596b1c5c9efc3fc2122f49cc08fa42da95a4ffd0b8000,0,TRUE,TRUE,0,5
twitter,a72620d40532d6682790c461186367013417ad7ff27ed635a8301678f04ad0e0,0,TRUE,TRUE,0,5
twitter,20a6414d51b3deeea3dd775f96718f9f4a5eade9fcf0e1a846b861938b8f1994,0,TRUE,TRUE,0,5
twitter,65ec495d6adddc397ea9d8b1883e93a760a6bd9fdde0e225cce91252cd401cea,0,TRUE,TRUE,0,3
twitter,ad199748437ffb74664a1bb13a272a4f275c4121321bfc6e44684020e09bdeb4,0,TRUE,TRUE,0,3
twitter,758bc69658ab23ab4ee3fd3b5cb42f88ec724d020be3915d971e7f788b0dab5a,0,TRUE,TRUE,0,3
twitter,e590c23bee443e86b667c239616a9863e8bf63572acaaff761d0cce68fa7053a,1,TRUE,TRUE,19.999999999996,2
twitter,52b6b3cd619a89f1342c5547bb9673f3751acd26140c79136370b261462cfaa0,0,TRUE,TRUE,0,3
twitter,522887eee84234dbe641954305c30907d85fd4f9f367be7145a007d47608cc0c,0,TRUE,TRUE,0,3
twitter,ca640b15f62541ea3eb7f566e27555ca9230f2ccccebbae93aa55ea3a1439d83,1,TRUE,TRUE,0,5
twitter,84531c11f3497e1e4595d99e27617b2e792c388bc0b2becc2515d3eaf2bd9dd8,0,TRUE,TRUE,0,2
twitter,f39d65b759cbbdadac5e7d138ff3cdebacc8c42b35fea1182bfabe936cb73b33,0,TRUE,TRUE,0,5
twitter,0eb4fd6960f491d27d23f224f2f6804598581c9408ec64296c3cb623181f9f7f,0,TRUE,TRUE,0,5
twitter,2503c4451fa097f90820b7c491eb284d148f2b41dde5ac08c965eb916d218ba2,0,TRUE,TRUE,10.0000000000051,3
twitter,4e75281793c4dce7c85dc2ca1e88eb1ca6c27a4e329c15de4e001e1db5772a4b,0,TRUE,TRUE,0,5
twitter,6af3b709c7524af72df9a95619f4e2160d1b9c86a8642b0655c7871a4c23e057,0,TRUE,TRUE,0,4
twitter,3f4b607270278de0fd3cc7f05621db9cee0bd4913afc38c26cfcd638e17536b6,2,TRUE,TRUE,0,5
twitter,9f7c3d7e63b551c8683cdd19128d0889276655c174c89489042d4f1d473cd1e1,0,TRUE,TRUE,0,5
twitter,82cfb92803a689b3564f98d463176068ad5e9b381bc7253ca80f920434dd4ff0,0,TRUE,TRUE,0,5
twitter,c762fa308f85d58a163a52eb59535c260ebbae1b1bf2f7af574340009e94e811,1,TRUE,TRUE,19.999999999996,5
twitter,5a16cf46414a199dcbd999c12abd30c450d6a2fa51b6bffe4aef03149babd7f7,0,TRUE,TRUE,0,2
twitter,9d605acc54fdcf7ab4b28ec5941b6283ad68a4fc1fcca1bff0428abd7abf8d3e,0,TRUE,TRUE,0,5
twitter,bc798a43a8eb8c3c6ccaab5ad1fcae5fbf8d412271a5281f5fa71e6597b74bdd,0,TRUE,TRUE,0,5
twitter,d055f38caa3c0902b5be9cae28158d7a84ad2d458e021735f0ffc3da21772b6f,0,TRUE,TRUE,0,4
twitter,0562b4881fe2819d1c36f4903b5943f7aea67fa2e9bd3167d69ae4c1b9f01560,0,TRUE,TRUE,0,5
twitter,155c3ee1fee2cc1846558732ca083fa88d77c3cac14d032dc0152b24535e350b,0,TRUE,TRUE,0,3
twitter,4856d9af853af3834c903c4c07e62656b1b81183229141d3d9dd9375cfca5fb2,2,TRUE,TRUE,9.99999999999091,4
twitter,6819a17455b5dfea94dd3e2bd4b545d21b0ddc0ee5dfe068b2afb47352fe4953,0,TRUE,TRUE,0,2
twitter,c90a8052958a6c3102d9fcaf83e60c062d14f078c1251df0f5a90d773dfda541,0,TRUE,TRUE,0,2
twitter,2130e8ce08974b2cfa08df2baf894558d2dcaa5c423519e0ac93d88552d18a8d,1,TRUE,TRUE,0,4
twitter,bc5a2e37f8ea80231dd192502e3a2e4a57c6d9118aeb56e5d357dfbdba20e50c,0,TRUE,TRUE,0,2
twitter,fed3bcc4839738c41bcdcd5f535e5b0ff70d33d39081ab731a06f211a9e2c1c2,0,TRUE,TRUE,0,3
twitter,7ee6d274e17848bd19efb6d55fa4c87999ae474c665f5cdaeb4961732af2524f,0,TRUE,TRUE,0,5
twitter,7eec81ea72c7cc18be7ee7601be136421be40ff1d4b92da5fb78601c8e0c899c,0,TRUE,TRUE,20.0000000000102,2
